"TOKEN";"REFTEXT"
"BOFKBFJGSY";"3-3-36 pz"
"BOFRGDZFYL";"3-2-68. msp"
"BOGJWQDNQO";"4-2-MSR23"
"BOLCOGUEHH";"SK-72. Pz.Gren."
"BOLDZXOFKV";"3-1-50 pz"
"BOLPZDMWOU";"5-9y Tank. Bat."
"BOPCGCKSVY";"1-47e RA"
"BOWFTBAVVH";"4-443-y Otd. Sapery Bat."
"BPBQSXDGSE";"HQ-2-64th Armored"
"BPFEDJALIO";"Velitelství 3-71. kdbr"
"BPNMQIIOBT";"A-102 Infbat"
"BPQKFRXNNY";"2-39. FlaRak"
"BPVVETYXAK";"1-15 pcz"
"BPZDZIEMPP";"B-52 Tkbat"
"BPZMDMPSKC";"Kom-.1-7-y Gv. Tank. Polk"
"BQBQKGFHYP";"BDP-99 paplot"
"BQGVQKZWSA";"1-PzB-MSR42"
"BQHNOUPWPG";"A-Royal Yeo."
"BQKUNRXBND";"B-1-504th PIR"
"BQKXVPXXYR";"4-133. Pz.Gren."
"BQQDRCQALM";"1-139y Zen. Art."
"BQTVRAQPMJ";"DD-1-9 pa"
"BQXOTVIFKH";"HQ-43A"
"BRCWOOYQPO";"CEA-1er RCP"
"BREVAFZXIR";"B-12 Tkbat"
"BRHMMFVQMX";"9-3-239y GvTP"
"BRJJNYVJWE";"9-3-96-y Art."
"BRKHLYMHLS";"CEA-3e RPIMa"
"BRKPPVFIBI";"4-282. Pz.Gren."
"BROIPQUQIR";"2-4-55. msp"
"BRPZFFXCNG";"EM-1er RHP"
"BRRDHBKEMC";"A-49 Tkbat"
"BRTQQFHDCZ";"A-5-18th Mechanized"
"BRWFATCOFP";"3-Tk-117-y GvMSP"
"BRWFXFUQXF";"14 Squadron"
"BRWNNJLYCN";"R-4-16th Mech. Inf."
"BRWUZCFILY";"3-1-138y oTP"
"BSCYUQIZXT";"2-1-AR9"
"BSEJPNOGAC";"HQ-1-10th Armored"
"BSEUCXSSJO";"1-541. Jäger"
"BSFARTVTQR";"Feldersatz-Kie 1"
"BSHINMKABU";"6-2-37 pa"
"BSIQFVLZUT";"2-15 pcz"
"BSKOENRXRL";"2-194. Panzer"
"BSLSZKBGRD";"2-26 dar"
"BSQGRAZTBM";"HQ-3-325th PIR"
"BSSUKQKOOG";"4-5-y Razv. Bat."
"BSYKLLFVFI";"1-3-42 pz"
"BTANWLQEZW";"6-2-914y Art."
"BTBGSXVWTE";"2-99 dplot"
"BTCNFEGJMH";"DD-11 DPanc"
"BTDFXMAUVB";"BDP-75 prplot"
"BTEEKBBSHD";"2-192. Pz.Gren."
"BTHOTMOBDB";"4-36. HFR"
"BTKKQQNQYH";"1-817-VKK 314"
"BTNCAFSDHK";"2-519-y Otd. Zen. Rak. Bat."
"BTQARTXBYW";"DB-2gb-100 pz"
"BTUIPGFIRO";"Velitelství 1-12. msp"
"BTVGQKAHOO";"Support-I,/QLR"
"BTVSXQLUYF";"HQ-1-391st Field Art."
"BTWSATTLWM";"3-1er RHP"
"BTWYPQRFKL";"Velitelství 2-75. thdbr"
"BTYIXDALAN";"1-1-288y GvMSP"
"BTZODHBKFE";"F-2-30th Mechanized"
"BUCLGKNHZI";"III-ResPR15"
"BUELLQMMAQ";"A-I,/Staffordshire"
"BUEUXQDLBW";"1-3-36. dp"
"BUIIRNAGIA";"3-1er Lanciers"
"BUIOJLKAGV";"3-1-290y Art."
"BUSSAKEBMB";"H-2-6th Mechanized"
"BUTJQFFBYR";"HQ-4-82nd Field Art."
"BUWBWRLFLA";"9-3-44-y TP"
"BVBZJNCAPN";"1-1-40y GvMSP"
"BVEVSLYWLA";"11-4-99y Art."
"BVHTIVCFII";"1-3-49. msp"
"BVHZQKQNDW";"C-1-3rd Aviation Rgt."
"BVJNATQMXV";"EM-75e Artillerie"
"BVNMELAISY";"Velitelství 2-47. dp"
"BVNOCJIWXD";"4-2-MSR29"
"BVRLRYHMEY";"3-112. Rak.Art."
"BVSVJKYAQG";"12-3-6 Baa"
"BVVFMNWITZ";"2-1-8. tp"
"BVVQHVXPGS";"EM-19e Génie"
"BVWPAMWJMQ";"4-2-164y GvMSP"
"BWFNNOSFEF";"2-71. Artillerie"
"BWJGOCXZDJ";"3-3-11 pz"
"BWJYEPZJYE";"HQ-6-1st Field Art."
"BWKCMPVQSZ";"2-12e RA"
"BWKLESYYEU";"1-2-4. msp"
"BWNSPETOMH";"DB-5 Bsap"
"BWTGOPETNO";"1-24e RA"
"BWTHLBOOKH";"3-2. Aufklärer"
"BWTQSJWFDF";"3-125. Artillerie"
"BWXBHNLILM";"3-PB-MSR31"
"BXCFJHQXSA";"Velitelství 2-74. RMbr"
"BXCHNJBOQE";"2-1er Spahis"
"BXGLXKUUCY";"SK-43. Pz.Gren."
"BXHULPBOYL";"4-304. Panzer"
"BXLLBIBDDQ";"327 Eskadron"
"BXXRRYJINI";"HQ-V,/RAR"
"BXYCISDMUX";"1-TkBat-200y GvMSP"
"BYDCEPJPOG";"SK-39. FlaRak"
"BYFVZNTNOI";"2-2-55y GvTP"
"BYKTMELFHJ";"2-1-153y GvTP"
"BYNHVZWHVD";"R-5-6th Air Cav."
"BYPVCQBMIS";"3-1-55. msp"
"BYTNMEMLHN";"Teile-FErsatz-Bat. 210"
"BYXNHJMKEO";"6-100 Field Rgt. RA."
"BZAIPUCVWW";"SK-7. Panzer"
"BZGEPQMQIG";"6-2-PR16"
"BZGNLJHRXW";"1-1-1054y Art."
"BZLYXEGLAE";"A-511th TFS"
"BZMZLFUFRJ";"792-y Spetsnaz Rota"
"BZNDHCFMSF";"1-MSB-61GvTB"
"BZNHNSACHL";"1-485-y (Helo)"
"BZNLTMTIYX";"1-38. Sicherungs"
"BZPDVROUNP";"C-54 Tkbat"
"BZSKCZNKXC";"A-1-2nd ACR"
"BZTBSGAPQD";"SK-1-AR10"
"CABDFURGMO";"Velitelství 5. plrp"
"CACCBIUDPU";"3-GeWa8"
"CACCJMLVXD";"7-3-MSR18"
"CAIDUMEWWB";"1-4451. Sicherungs"
"CAKHKPXVXM";"3-1-PR15"
"CAMMZRNHEK";"3-1-9 pz"
"CAQQVDXWHR";"Kom.-3-390-ya Art. Brigada"
"CATBEOOSZK";"2-841. Jäger"
"CATTRVGSRL";"3-823-VKK 313"
"CAUDFCNDQK";"2-144. Panzer"
"CAVWJKHKNM";"4-358-y Gv. Zen. Rak. Bat."
"CBDUBHDWOG";"4-2-1-y GvTP"
"CBNLFYQYJI";"1-1-67y GvTP"
"CBQTPWHKNP";"1-36. Jäger"
"CBTFQFJTYJ";"3-14 pappanc"
"CBURCWHOYD";"2-1-MSR29"
"CBVFJKUOJD";"4-18th Field Art. Bat."
"CCAGJZXHOB";"3-325. Artillerie"
"CCDURFBASL";"CEA-9e RCP"
"CCDYTFCUCN";"B-1-PPCLI"
"CCETVVRORS";"6-2-AR17"
"CCGBOFFVSD";"3-1-166y GvMSP"
"CCGYGGPTFI";"1-1-99y Art."
"CCHCTNQHDJ";"3-1-724y Gv. Art."
"CCJROXMZEA";"3-68e RA"
"CCLGUPZCGC";"HQ-1-77th Field Art."
"CCMVUIFAVW";"1-JG 74"
"CCOEGFXDZC";"B-526th TFS"
"CCTVFHZRZA";"3-4-36 pz"
"CCUHMFGIOP";"SK-2-AR20"
"CCXLOOTPTY";"1-18y Gv. Razv."
"CCYQQVFNKC";"I-11FighterRgt"
"CCZSEUEOPK";"4-2-841-y Art."
"CDAXXZRBNS";"1-31. Artillerie"
"CDCOSPOQMI";"3-91 pappanc"
"CDECZXLYWJ";"2-1-168y GvMSP"
"CDHZQAMJDA";"3-1-64. tp"
"CDJGXJQPYA";"SK-3-MSR27"
"CDKPCRYGLM";"2-1-MSR32"
"CDMGLVTLXN";"C-León"
"CDNODQWMHI";"4-2-239y GvTP"
"CDSVPYYNHW";"1-1-MSR15"
"CDTFAXEGCM";"SK-AB19"
"CDWDIWURMP";"1-1-35-ya GvDShB"
"CDWOYZXRIX";"3-18e Artillerie"
"CDYLLXIDSA";"3-829-VKK 323"
"CEBADNFJPN";"III. JS/JG-2"
"CECXSUWJGU";"1-1-MSR31"
"CEJHJFZEQY";"B-349ste Smaldeel"
"CEKGLUEVXA";"2-1-400y MSP"
"CEPXEBNUNZ";"A-57 Tkbat"
"CERRAKWNZO";"3-84y Razv."
"CESDMVNNXT";"9-3-PR20"
"CESQQZQATG";"2-2 dar"
"CETOZPTLBC";"SK-1-AR20"
"CEVLJBSLYW";"1-51. Feld-Art."
"CEWNRRZPJS";"2-1-17 pz"
"CEXCMEGIWM";"1-PzB-MSR14"
"CEYQEPVNED";"9-3-914y Art."
"CFAJZKDUQA";"1-334. Panzer"
"CFBDYOEZXW";"8-1-54-y Art."
"CFFDHOBJUY";"2-3-23. tp"
"CFFYSJAESS";"5-292. Pz.Gren."
"CFGBZXGXFB";"HQ-1st Arm. Div."
"CFIXLJBFHM";"8-3-PR19"
"CFJQOFCTLV";"C-11 Tkbat"
"CFKSVJRVNC";"SK-VKK 323"
"CFQDRHNDKQ";"3-804-VKK 221"
"CFQWMQNBWT";"A-Las Navas"
"CFRLACDCJY";"3-3-26y TP"
"CFSXBBCBFT";"Velitelství 2. ppr"
"CFWCCAVXGA";"1-4 kdes"
"CFWOZUVUBC";"3-1-47y GvTP"
"CFXIXTLAMA";"3-3-49 pz"
"CFXQLEFHGQ";"SK-2-MSR23"
"CGBXXLQPIS";"SK-106. Jäger"
"CGHDHEBSCR";"Kom.-4-35-ya GvDShB"
"CGHMAURASE";"6-2-145y oTP"
"CGMDCANRJB";"2-Tk-302-y GvMSP"
"CGTPJICEHX";"SK-361. Panzer"
"CGUYRHWJGQ";"Velitelství 2-63. msp"
"CGWTSCKNBR";"4-2-23 Baa"
"CGXIUTPGDU";"DD-14 pappanc"
"CGYQKAFWBZ";"A-9th/12th Royal Lancers"
"CGYVUGKPSJ";"3-1-70y GvTP"
"CGZHPBTOFW";"4-4. Pionier"
"CGZOBIGTCH";"1-2-49 pz"
"CHBRGXRAYJ";"4-1-54-y Art."
"CHHHNQJFYS";"2-1-15-y GvTP"
"CHISFIQALQ";"1-1-33 pz"
"CHJRAENZQW";"1-81y Razv."
"CHRGVSCAZQ";"Support-2e Chasseurs Ardennais"
"CHTAGOGDGE";"1. Heimatschutz-Kie"
"CHUODAYZLA";"2-20y Razv."
"CHXHFGMCMU";"2-1-67y GvTP"
"CHYDHULUYM";"2-3-12. msp"
"CHYYTITSLU";"3-202. Pz.Gren."
"CIDIFXMNWM";"2-33. Panzer"
"CIGLNTCKNJ";"Q-4-44th ADA"
"CIHLCRZGAC";"7-3-100y TP"
"CIHWCUYNQZ";"1-1-210y MSP"
"CIKYDBWBOR";"1-1ste Karabiniers"
"CISCRSTOKP";"PALR-FJB40"
"CISUQNYTSL";"9-3-MSR29"
"CITCGBUMIT";"3-1-36 pa"
"CITSBKDUCJ";"8-3-221y oTP"
"CIVACHPOLS";"5-2-247-y GvMSP"
"CJDAOXNXUO";"3-1-12. msp"
"CJGQGAFADB";"Kom.-Otd. MSB"
"CJJGVUVNRT";"S-4-11th ACR"
"CJKFBGELVC";"C-132 Infbat"
"CJKFJZZYVE";"(Territorial E)"
"CJKXLNAVAJ";"HQ-2e Lanciers"
"CJLBJODCTJ";"3141-VKK 314"
"CJMZEZVKOV";"D-1-7th Mechanized"
"CJNDLXAYWE";"Support-III,/RAR"
"CJNVVPIFRU";"1-1-60y MSP"
"CJOMCANKQN";"1-GeWa11"
"CJOWIKCBHC";"5-2-65y GvTP"
"CJRZUHJBJB";"1-16 kdes"
"CJSRELPOGT";"6-2-MSR30"
"CJVSNIENDZ";"I,/559-y APIB"
"CKIBBILHVW";"2-GeWa4"
"CKNBRGAGKL";"1-1er RHP"
"CKNMBWXYNM";"HQ-1-17th Cavalry"
"CKNMXTAZFD";"HQ-3AAC"
"CKPQCWMYLG";"4-312. Pz.Gren."
"CKPSHRJGWH";"HQ-1-RCHA"
"CKRDDQEJKN";"1-2-6. dp"
"CKSCMRWTEV";"SK-VKK 451"
"CKSQXDNYEB";"2-72. Rak.Art."
"CKXBUKFGTA";"HQ-23rd Engineers"
"CKZFSXDZLK";"3-MSB-63GvTB"
"CLBSLAPZOZ";"HQ-2-325th PIR"
"CLBWHTDQNM";"1-134. Panzer"
"CLBWVIOFVJ";"C-77th TFS"
"CLCQREJNFS";"3-2-217. PT oddiel"
"CLKQAEZACX";"2-3-4. msp"
"CLMKYZCKBY";"B-1-82nd Helo."
"CLNXGHGGFU";"HQ-2nd Inf. Div."
"CLQWDJQZVW";"1-300. FlaRgt."
"CMEKHPMVLL";"U-4-16th Mech. Inf."
"CMEOWIKJPJ";"SK-3-PR19"
"CMGRDKPUYY";"HQ-1-16th Mech. Inf."
"CMJGCOBSQJ";"3-3-68 pcz"
"CMJLCJBPFS";"Wpn-4-8th Mechanized"
"CMKEVGJHHG";"3-(TerrA)"
"CMRDIKAGXP";"CEA-152e Infanterie"
"CMSCPMHBUM";"8-3-239y GvTP"
"CMTMZBFZCZ";"3-10. Pionier"
"CMUGKMGQVG";"3-30. HFR"
"CMUROQKVLV";"5-2-67y GvTP"
"CMWRCBGAGH";"7-3-45-y GvTP"
"CMXGUYQVXT";"1-343. Panzer"
"CMYUXOFHDD";"1-PB-MSR28"
"CMZXWVDWJL";"B-8th Can. Hussars"
"CNDQLDWFXP";"1-1-51 pz"
"CNHCHYXDIY";"1-8 br"
"CNJYUVESER";"1-27th Field Art. Bat."
"CNKFTIZFEM";"5-2-23-y TP"
"CNKQTQIVNV";"C-1-13th Armored"
"CNQRMOWGRQ";"3-8 br"
"CNQXQLUFCN";"5-43. FlaRak"
"CNTNWIKXXC";"A-1-36th Armored"
"CNZKFLRWSQ";"110th Provost Coy."
"COALROCARY";"3-3-79. msp"
"COCHSVDUAL";"HFS 2"
"COEBKTNNVB";"B-293rd Engineers"
"COEKDXIUID";"9-3-AR20"
"COGTNWGJNP";"1-5e Dragons"
"COIDGAGFNR";"1-1-MSR24"
"COJLITCHEE";"B-32th TFS"
"COLRFVRWLI";"4-170e Infanterie"
"COMINQIZQJ";"DD-4-5 Baa"
"COOAFOHTSM";"2-64. Panzer"
"COPOCTCIFF";"1-3-38. PT oddiel"
"CORSYCZNGL";"3-TkBat-245y GvMSP"
"COSMPZHHIN";"3-1-35-ya GvDShB"
"COTIALXOXI";"1-362. Pz.Gren."
"COUFAQIWIA";"A-1-77th Field Art."
"COWRQHJDHQ";"AT-1-16th Mech. Inf."
"CPBUMIVKLU";"B-II-RALCA 62"
"CPEAREIRIT";"1-FRR20"
"CPHNBUFUAC";"2-Tk-241-y GvMSP"
"CPIBHZXKCC";"II-28FightBombRgt"
"CPLEAIHSSF";"7-3-MSR22"
"CPOGVGSAPS";"C-II,/York Vol."
"CPOVLBYKME";"4-20y TkB"
"CPOWGKTHOU";"Kom-.1-15-y Gv. Tank. Polk"
"CPPVYQQGXZ";"3-1-145y oTP"
"CPQPEWWCIY";"3-MSB-49-y GvTP"
"CPVCZMLHJP";"7-3-7-y GvTP"
"CPXLXPNTQI";"1-3-74. RMbr"
"CPZSCCIGBT";"1-2-8 pcz"
"CPZZIKOZRA";"2-1-16y GvTP"
"CQBVLIHYXS";"6 bateria"
"CQCIRRBNBX";"A-125 Afdltlua"
"CQCIXCTUXW";"2-1-48y GvTP"
"CQCSZJFCUG";"3-1-295y GvMSP"
"CQDJLIFDWM";"SK-8. Geb.Pionier"
"CQIUSOLYRO";"3-36. HFR"
"CQJQZWRNJP";"Kom-.2-54-y Art. Polk"
"CQJRIDJPZI";"1-Tk-67-y GvMSP"
"CQKMERZRTR";"Kom-1-67-y GvMSP"
"CQOTXCEONW";"P-4-44th ADA"
"CQUMVBCGCA";"DB-1-25pz"
"CQZBOTUGJZ";"1-2-197y GvTP"
"CRADBUOHMZ";"1-1-239y MSP"
"CRENYOVTPI";"1-GeWa20"
"CRHACSNLRI";"GSA Süd 1"
"CRJOKEZMOU";"3-76. Jäger"
"CRLRXVEFTP";"3-75 dplot"
"CRNPERWIJP";"C-44 Afdva"
"CRPCMRRFQS";"1-4-17 pz"
"CRQGCYEMKR";"DD 8DZ"
"CRQNEFRJWA";"1-1-322y MSP"
"CRSZDNAGRX";"2-300. FlaRgt."
"CRTKUNGLGW";"Dd-77 da"
"CRUCSAHINM";"3-214. Panzer"
"CRUYKQWNXK";"3-1-Otd. Tank. Bat."
"CRVGTGALLY";"HQ-1-3rd Field Art."
"CRVUPQMUEU";"9-3-22 pa"
"CRWCOJJELC";"H-2-41st Infantry"
"CRZDQWHSQB";"C-46 Painfbat"
"CRZLKFHDTE";"4-2-50 pz"
"CSAREKAWCK";"SK-VKK 422"
"CSBYCAPWLN";"3-12 bcz"
"CSFVQGCQUK";"F-2-81st Armored"
"CSGHHIBSKN";"S-4-2nd ACR"
"CSHYMNYNGT";"2-1-332. kdbr"
"CSISRRIVRJ";"3-3-17. tp"
"CSNZWETNUL";"SK-1-AR4"
"CSRNVYXMLJ";"Komandatura-234-y MVD"
"CSTMOUZVQA";"HQ-3-44th ADA"
"CSTVEWHALI";"5-2-170y GvMRD"
"CSWGOMSVNU";"11-4-128-y Art."
"CSYAZJWXGN";"SK-1-AR3"
"CSZFUTWTNH";"DD-3-23 Baa"
"CTCSYNXPTE";"5-1-54-y Art."
"CTGIJLTFFK";"SK-1-MSR18"
"CTHJSZUKBW";"SK-2-MSR33"
"CTIGPTJDSB";"2-1-217. PT oddiel"
"CTJQHRVDFG";"SK-111. Panzer"
"CTLKXYXNOW";"3-PJA10"
"CTLPBGZAMC";"794-ya Otd. Rota SpN"
"CTSJTXQSZK";"2-251. plrp"
"CTTWANIMML";"1-1-AB40"
"CTVKQNSRDX";"3-1-36. dp"
"CUBEQWAQXO";"2-TkBat-322y MSP"
"CUCNQQZQCG";"2-6de Artillerie"
"CUENMTBLTQ";"3-1-670y Art."
"CUKEICRGOC";"3-815-VKK 344"
"CUNUNZZUXW";"SK-37. FlaRak"
"CUPSHVMYRJ";"3-1-8. dp"
"CUTXRELPFS";"2-92. Pz.Gren."
"CUVMXYRHTV";"Kom-288-ya Art. Brigada"
"CUWYRSBQUV";"B-57 Tkbat"
"CUYLFLWQQU";"EM-2e RHC"
"CUYQWFYDVB";"4-6e RPIMa"
"CUYWOCRPBB";"22 kchem"
"CUZKFFKWUK";"1-2-47. dp"
"CVELEZKQHF";"DD-2-39 pa"
"CVEVHZGGXG";"823. Jäger"
"CVGUXPBYJM";"6-2-944-y GvArt."
"CVKEKCBEIF";"2-1-20. tp"
"CVNAAMMZMN";"Velitelství 3-51. msp"
"CVPUYYWHAT";"4-35. FlaRak"
"CVZBHSBHXK";"SK-2-MSR7"
"CWAEUWGAYW";"T-5-68th Armored"
"CWCROGYTAV";"1-18y OTB"
"CWESUVXNCO";"A-44 Afdva"
"CWFSLUNWKB";"N-4-67th Armored"
"CWGNOEDCTU";"SK-841. Jäger"
"CWGSKTJMNQ";"1-4 ksap"
"CWPCNSQJSK";"C-134 Afdva"
"CWQCENKUJJ";"1-4-3. msp"
"CWRWKQUEWQ";"HQ-1-7th Mechanized"
"CWUCOTVNYW";"1-1-MSR18"
"CWUTQDTXUI";"Velitelství 1-3. msp"
"CWVRQHVWBK";"JHSU"
"CWVYEPEXXJ";"1-57. Jäger"
"CXAEAHTQOB";"DB-32 br"
"CXEAARRXXJ";"B-144 Afdva"
"CXGJSXKGBZ";"116Provost Coy. RMP (V)"
"CXITHDAHVS";"6-2-MSR15"
"CXKYPFRATM";"G-3rd Field Art."
"CXMHMDIBYD";"DD-1-37 pa"
"CXOPJQSWAJ";"2-36. HFR"
"CXOPRHKODQ";"1-1-Otd. Tank. Bat."
"CXQXVQWQPS";"9-3-302-y GvMSP"
"CXSPADZHRQ";"art-84 pz"
"CXUAJPSAYX";"3-220. Pionier"
"CXXSRNDERT";"3-1-MSR30"
"CXYKAVOJKB";"3-MSB-PR16"
"CXZKMFLGFI";"G-1-69th Armored"
"CYCFSAUDFF";"HQ-2-11th ACR"
"CYEPZYYQEK";"DB-1-5 pz"
"CYGNNFQYDH";"B-I,/RGJ"
"CYHETKQXVM";"HQ-3 Field Rgt. RHA"
"CYNCSLXSQJ";"A-39th Field Art."
"CYRHHWHKCE";"SK-3-PR23"
"CYRXVGLRYA";"3-PB-MSR2"
"CYXMWWMKJY";"Velitelství 1-3. dp"
"CZAIRLWSQK";"HQ-1er Lanciers"
"CZCXGRKYUP";"3-25e RA"
"CZCZWBMMHC";"2-47 dar"
"CZDLQCZQVO";"D-1-R22R"
"CZEJCPYFEI";"Kom-.11-y Razv. Polk"
"CZFBWJTBHF";"2-9e RAMa"
"CZFZSHOPVX";"4-4 kdes"
"CZJPSFANAR";"6-2-PR10"
"CZJXVKSUTX";"2-FJB 261"
"CZPWZWMUPK";"Kom-2-241-y GvMSP"
"CZRPLTHRSB";"SK-1. Aufklärer Bat."
"CZRUIWFRFD";"2-149y PT"
"CZTFSSAYJM";"2-5e Cuirassiers"
"CZZTTFXWAR";"D-1-17th Cavalry"
"CZZZLLMCIF";"C-1-16th Mech. Inf."
"DAASEVTMSX";"1-PB-MSR27"
"DAAXDBSRUX";"1-42e Infanterie"
"DAEFTJWDZG";"1-901-y Otd. Zen. Rak. Bat."
"DAFSGUZLDP";"X-6-52nd ADA"
"DAGKXCRXDL";"3-14de Linie"
"DAGTJBVSDZ";"SK-64. Panzer"
"DAHPDRJHOK";"4-18 dplot"
"DANBUKRMMM";"HQ-2-20th Field Art."
"DANHVUDHDU";"HQ-1ere Div. d'Infanterie"
"DAQFUAKJEN";"6-2-1-y GvTP"
"DAQSSVCNSK";"C-5RDG"
"DATGJCSWUX";"SK-545. Artillerie"
"DAUBDQTAGP";"2-MSB-47y GvTP"
"DAVBBXQQQQ";"2-3-5 Baa"
"DAVUFFYSBG";"HQ-5-16th Mech. Inf."
"DBAKIJGOQY";"D-62A"
"DBBAHGPHFF";"1-2de Karabiniers"
"DBBNZSNMND";"D-1-4th Cavalry"
"DBDVUBGGOV";"A-2ste Smaldeel"
"DBDYNLQYGW";"E-2-69th Armored"
"DBFVKPJJUA";"3-PJA8"
"DBHDXVIPVI";"Velitelství 9. plrp"
"DBJEWFNCNO";"7-3-360y TP"
"DBMJCMBIOU";"4-5. Pionier"
"DBNNDUMOQH";"H-2-41st Field Art."
"DBNTYJQUBY";"HQ-4-3rd Field Art."
"DBPEYXAZDK";"SK-18. Sicherungs"
"DBRMCIJSFN";"2-211. Panzer"
"DBVCPZBFUG";"18e Esc. d'Aviation"
"DBWTXNNVSA";"1-(TerrC)"
"DBYCPANXFL";"H-2-325th PIR"
"DCAYKPADKD";"721. Jäger"
"DCEDPZBMJO";"Velitelství 1-71. kdbr"
"DCFAUNCIPO";"3-2. Pionier"
"DCIKCEGNKG";"I,/730-y APIB"
"DCKAJLKMWF";"2-1-3 pcz"
"DCLWGZYGLS";"2-2e REP"
"DCOPOABFLD";"1-1-65y GvTP"
"DCPLKINGOZ";"3-4-55 pz"
"DCQCLWNVJN";"3-2-75. thdbr"
"DCVNZXSTYA";"HQ-Brunete"
"DCWBUWHYUY";"2-1-2. tp"
"DCXQXNYCDV";"1-1-128-y Art."
"DDCBNWJAMS";"C-I-RAAA 73"
"DDCPVGXGDW";"3-4de Lansiers"
"DDCSXMDGSE";"HQ-Villaviciosa"
"DDGAPSZRTU";"H-2-32nd Armored"
"DDLQQKJSKI";"B-17th Engineers"
"DDNWHZDAEK";"1-216-y Otd. Zen. Rak. Bat."
"DDQZDTFYWX";"II-11FighterRgt"
"DDRLMOJBBD";"8-3-168y GvMSP"
"DDTLHNALVF";"4-2-MSR30"
"DDUWEGCHSQ";"2-42. RakArt.-Bat."
"DDXZYOJZBR";"3-816-VKK 312"
"DEILNRXACN";"11-4-AR9"
"DEJTWJWFMP";"7-3-333y MSP"
"DEMPNRRNJF";"3-1-68. msp"
"DEOEQFJNSW";"AT-4-16th Mech. Inf."
"DEOOYJLLEW";"Wpn-1-R22R"
"DEPPQGSZQI";"4-121. Artillerie"
"DEQWXCMXGG";"Velitelství 216. PTp"
"DEQYIQFADA";"6-2-67y GvTP"
"DEREISVRWC";"Chindits-I,/KORB"
"DERYABMKOP";"Velitelství 1-49. msp"
"DERYEFCTRO";"R-5-41st Field Art."
"DESCEVSXQJ";"D-1-82nd Helo."
"DESSEGIURS";"1-MSB-1-y GvTP"
"DETCLTZGGS";"3-323. Pz.Gren."
"DEUKKYAKEW";"Velitelství 1-6. msp"
"DEVPZKEXGX";"1-2-48y GvTP"
"DEWUGSNUIH";"7-3-40y TP"
"DFDTHMYWRE";"2-1-286y GvMSP"
"DFFILYJONB";"SK-532. Jäger"
"DFGGXRAXDU";"3-3-6. msp"
"DFKTSWOTKE";"4-2-375y TP"
"DFLBZTEDDE";"I,/296-y APIB"
"DFMDYQVXBV";"1-1-38. PT oddiel"
"DFNWWHTWJK";"2-20 pappanc"
"DFNXAZVAJL";"3-FR19"
"DFOBIKRFUZ";"Teile/PiB20"
"DFONQFZNBR";"1-3-12 pz"
"DFPHDLKLRC";"Q-5-5th Mechanized"
"DFQEBVAOPV";"4CCM-32e Génie"
"DFSYJJNPKX";"3-21 dar"
"DFTQYVHBIW";"1-2-63. msp"
"DFUAQBFSZJ";"3-1-217. PT oddiel"
"DFUNNZWQZA";"1-18 ksap"
"DFXRYOBXIY";"1-2-55. msp"
"DGCNZTJOQE";"8-3-45-y GvTP"
"DGCSFXQPKH";"Velitelství 1-5. msp"
"DGGMELFQGR";"602-ya Spetsnaz Rota"
"DGHFNUAIGO";"3-1-244-y GvMSP"
"DGIGUJHWTU";"2-19e RA"
"DGJHRHNMEY";"5-35 kdes"
"DGJOXAWZFE";"1-1-67-y GvMSP"
"DGMGYQHZAD";"P-4-12th Field Art."
"DGPQDIQFRD";"2-2. Aufklärer"
"DGTYTGKVVK";"A-1-54th Mechanized"
"DGWPVWFETE";"III. JS/JG-9"
"DHGIZIEEML";"3-MSB-55GvTB"
"DHJKYEJTTL";"HQ-79th Engineers"
"DHJXBUHSAE";"6-2-5 Baa"
"DHKKZXKGUR";"4-320. Pionier"
"DHNZXRMHUJ";"Wpn-1-504th PIR"
"DHPFRUJAKH";"2-3-197y GvTP"
"DHPUESLUTR";"2-37. Jäger"
"DHPWOFUMBB";"D-1-37th Armored"
"DHQCCFOFRW";"2-25e RA"
"DHSBXEECNL";"2-215. Artillerie"
"DHSMAXVTJS";"6-2-2 pa"
"DHSWZPBOLD";"C-1-37th Armored"
"DHWKMHYWGF";"3-43e RAMa"
"DIDVISVXRL";"DB-3-75 pz"
"DIGJOGYNDV";"2-3-42 pz"
"DIJHAFFMEM";"B-49 Tkbat"
"DIMESMYDLE";"2-21e RIMa"
"DINBVSGCSL";"SK-3-MSR7"
"DIOCSFPHTY";"HQ-5-17th Field Art."
"DIPRMHYWNM";"1-3-63y GvTP"
"DIUDNTCVAA";"SK-2-AR1"
"DIUPOJENQZ";"2-3-67. msp"
"DJBFOXZHHH";"2-PzB-MSR15"
"DJBGDYNGJN";"9-3-PR21"
"DJBQZYWKFB";"2-2-361. dp"
"DJCZSZACQV";"A-492nd TFS"
"DJDBRZMINT";"HQ-I (Br.) Corps Eng."
"DJDLRYDBXR";"3-PzB-MSR13"
"DJDNCMYYJY";"8-3-724y Gv. Art."
"DJDPUQIXLE";"9-3-67y GvTP"
"DJEAJJLALA";"13-5-AR9"
"DJEIQWVMBM";"2-4. Pionier"
"DJGGCZRNNQ";"2-1-21. tp"
"DJGNCAOSSF";"3-2-62y GvTP"
"DJHONPPTBS";"HQ-4-18th Field Art."
"DJIKESEMZJ";"1-3-361. dp"
"DJIXNCTNYY";"3-4451. Sicherungs"
"DJJONBDKCT";"6-2-AR3"
