"TOKEN";"REFTEXT"
"BTNZRVKOBC";"3-4-242. Panzer"
"BTRDUJAJQY";"A-4450th TFS"
"BTVYXAQRMD";"1-4-99e Infanterie"
"BTWHZZYAXI";"1-3-231. Panzer"
"BTXEABLUJK";"4-A-12 Tkbat"
"BTXKHWDOJW";"3-D-3-PPCLI"
"BUAEZCOSOY";"2-4-6e RPIMa"
"BUBCBBGXPD";"1-B-323 Sq."
"BUCCCBZTBL";"Führung"
"BUFWHNHJBT";"Company HQ"
"BUGHJOTTJK";"9-C-I,/York Vol."
"BUHBLSEYCG";"3-3-1er Dragons"
"BUIDLIAWSE";"Führung"
"BUIIYPUHFS";"1-3-5e Chasseurs"
"BUJCCESWWP";"2-2-1er REC"
"BUJXAMEOVO";"3-3-223. Panzer"
"BUNRLXUMZC";"Section Logistique"
"BUQQGVHOCZ";"1-D-59 Tkbat"
"BURAGWGWMD";"Stab-5-101. Artillerie"
"BUSQFWBSMS";"BCS-1-60e RA"
"BUTVDPLYKU";"PCE-2-507e RCC"
"BUWVLPAZLA";"Section de Reco"
"BVAIFFBZDS";"2-3-292. Panzer"
"BVANBSONNI";"Stab-3-111. Panzer"
"BVFZAKCFUC";"Section Logistique"
"BVHCIXBQPL";"2 pluton czołgów"
"BVHPEOXVXV";"1e Section"
"BVMQZWROZJ";"Aufkl.-Gruppe"
"BVPGJKFZQM";"3rd Company"
"BVQZXLXWIB";"3-1-JBG 34"
"BVRAIYQHUA";"2nd Platoon"
"BVVMUUGZIS";"3-1-1er Cuirassiers"
"BVWNEVYWUQ";"1-2-9e RCP"
"BVZWAWPJVE";"Stab-3-101. Artillerie"
"BVZZYZUSXZ";"Stab-5-112. Panzer"
"BWDDXXLSFK";"1-4-19e Chasseurs"
"BWDJAPQCAZ";"2-A-45 Afdltlua"
"BWEFGHJNVR";"1-B-59 Tkbat"
"BWHHGCLYWN";"Protec-1-1er Dragons"
"BWKBPIABIG";"1 pelnatres"
"BWKPYJTRNJ";"1st Battery"
"BWNLLBMJXT";"14-D-VII,/TLI"
"BWUUKWBTNK";"2. Zug"
"BWWQQOKJFG";"1-H-2-16th Mech. Inf."
"BXAHLTVZVX";"1-3 Squadron"
"BXAWSHHHGN";"3-4-4. Aufk. Bat."
"BXCDNSVGHS";"1-1-3e RHC"
"BXCMEZQONC";"2-II-28FightBombRgt"
"BXCOVCKASL";"3-2-35-y IAP"
"BXIHIBQAMT";"AC-1-2e Chasseurs"
"BXILTYSMHU";"2. Zug"
"BXNHMNJCCU";"3-2-88. Geb.Sicherungs"
"BXPDPWYQQK";"1-A-I,/PWORY"
"BXPYPSRXKJ";"3. Zug"
"BXUVKKYRNU";"2-3-235. GebArt."
"BXWFLIUHRP";"Kom. Rota"
"BXWJZHHPBO";"PCE-2-3e RCP"
"BXWQPFYDQD";"Pionier-Gruppe"
"BXXEKRXOGH";"2nd Platoon"
"BXZCTMHMNS";"2-2-10. Aufk. Bat."
"BYBYCKAWJO";"3-A-305 Cotrbat"
"BYCCMBBDCJ";"Reserva"
"BYEKNKVTHZ";"PCE-2-1er RCAM"
"BYEYQIXNEM";"2-A-305 Cotrbat"
"BYFHOVTDQI";"2-(1-TerrF)"
"BYKHUDCSML";"Stab-4-8. Geb.Panzer"
"BYKXTECZCB";"Führung"
"BYMVDRRHFN";"2-2-233. GebJäger"
"BYOBNWXWWR";"HQ-C-I,/RGJ"
"BYRGTONJMG";"MG-Zug"
"BYSPXSUZMF";"4-C-47 Painfbat"
"BZCNMRLTVB";"1-1-16e Chasseurs"
"BZDBAXOFYI";"HQ-49-103 Field Rgt. RA."
"BZEYSAMNAJ";"2. Zug"
"BZFLRXUCKL";"3-A-Santiago"
"BZGDPAZTCR";"1-2-1er REC"
"BZGXWEGPBC";"2. Zug"
"BZKMGGXBQA";"Führung"
"BZLHROHWCH";"1st Troop"
"BZRKCEAPWE";"2-A-RSDG"
"BZVJOGRCSY";"3-2-JG9"
"BZZRCQWDAH";"1-FErsatzkie 1"
"BZZWVZWDDT";"PCE-1-1er Dragons"
"CAAYVUCECT";"2-A-43 Painfbat"
"CAEPDEMFYD";"2-1-19e Chasseurs"
"CAFFAEDBPU";"2-1-75e RA"
"CAGELIIVYL";"3-2-JG2"
"CAGMTECTBF";"1-D-1-1st Helo."
"CAMBTKOYIB";"3-1-8e Chasseurs"
"CAOFGTNVHO";"2-A-103 GnBat"
"CAOUJIWAID";"1-A-11 Painfbat"
"CAPLQWHYZD";"Squadron HQ"
"CAPLVUEVZS";"PCE-2-6e RPIMa"
"CASJBSPFMY";"3-3-6e Dragons"
"CASLHYBOKB";"CCS-4CCM-11e Génie"
"CASOWUTDXW";"Fernaufklärungszug"
"CAVCXFWBUJ";"HQ-A-II,/RIR"
"CAWIBUQKHW";"2-4-11e RA"
"CAWNAEQXJC";"2-1CC-11e Génie"
"CAXQXBBFUZ";"2-3-402 RA"
"CAZCXOGVWO";"HQ-2-R22R"
"CBDNQTEFUT";"Peloton Reco"
"CBEFUYRSOC";"4-2-232. GebJäger"
"CBGMOWIDAG";"3-4-244. Panzer"
"CBHVSIWHCN";"1. Zug"
"CBICFTPQQF";"Troop HQ"
"CBJWRFNTKB";"1-1-3e RPIMa"
"CBKRESUAWT";"MP Groupe"
"CBNDZLLSSY";"Section PC"
"CBNWVQSAJM";"Stab-4-10. Pionier"
"CBONQKYKMO";"3e Section"
"CBQTTSTECX";"1-2-114e Infanterie"
"CBRXXAXGUS";"2nd Aero Rifle Platoon"
"CBSENRBEXG";"2-3-60e RA"
"CBUIXOHFOU";"2nd Company"
"CBXPTYPRSU";"Führung"
"CCGPVWVQKW";"1-A-15/19RKH"
"CCGWAECLGG";"2-B-101 Tkbat"
"CCHZXFJDWS";"Stab-3-223. Panzer"
"CCQNWNDFKF";"2e Section"
"CCRZWHOWPH";"2-2-11e Cuirassiers"
"CCTRCJTVLE";"2-II-11FighterRgt"
"CCUWHZMYHV";"8-C-II,/RAR"
"CCXHGMDNYP";"3-1-Res.PzR. 15"
"CCYEZBRPZV";"Protec-3-5e Dragons"
"CDBDFNFUOX";"1. Zug"
"CDDECOLLBR";"7-B-V,/Queen's Rgt."
"CDGPVLZWYC";"1-2-101. Artillerie"
"CDJGPAUCKN";"Dét./51e RA"
"CDLGXWBTVP";"2nd Platoon"
"CDMHFMFCFW";"Protec-3-12e Cuirassiers"
"CDMPDPUKJO";"2-Ost-132 Infbat"
"CDOZEUWKUG";"1-2-2e Etranger"
"CDQJIUDDPW";"2-3-3e RCP"
"CDRUTCDBTA";"1-M-3-37th Armored"
"CDXRBXTRNR";"1. Zug"
"CEAKBNZKZB";"Platoon HQ"
"CEAYKLAHQX";"HQ-M-3-34th Armored"
"CEBUQNHXCR";"BCS-1-20e RA"
"CEFJOCFAFE";"2-4-121. Panzer"
"CEFQFBINTU";"PCE-2-2e Etranger"
"CEIAWKAJCF";"6-B-IV,/RGJ"
"CEJALLQYVS";"4th Platoon"
"CELOKLHMUD";"CCS-1CC-11e Génie"
"CEPRZPBZUC";"1. Zug"
"CERGWTCFVJ";"11-3-V,/RAR"
"CERWTXYSQY";"9. Zug"
"CEYICYPHAN";"3-B-42 Tkbat"
"CFAINXEZXW";"ATGW-D-9th/12thQDG"
"CFAMIBRTGW";"Company HQ"
"CFERPDMMEX";"Führung"
"CFEYJXLBFN";"4-3-1er RCP"
"CFGVSGJSIM";"BCS-4-47e RA"
"CFIITDWLUL";"2-2-402 RA"
"CFJMHQPENK";"Aero-Rifle Platoon"
"CFJTACVLYO";"Aufk.-Kette"
"CFLNMYGQBI";"2-3-5e Dragons"
"CFMTQPTYKP";"B Squadron"
"CFMXIRRGJJ";"Section de Mortiers"
"CFQRCPHMBZ";"Supply Group"
"CFSAWOTPUA";"2-3-20e RA"
"CFSSTARZCH";"3-M-3-RCR"
"CFTGBPRXFW";"B-4450th TFS"
"CFTYKGWJZT";"3-2-92e Infanterie"
"CFVSSZZRBF";"Section de Mortiers"
"CGALOGMMXZ";"Stab-3-86. Geb.Jäger"
"CGCCILFDRG";"Section Logistique"
"CGCUOSUSFU";"1-4-564. Panzer"
"CGGEZCCKKN";"F Squadron"
"CGIBMUKNIB";"1-1-911-y APIB"
"CGKOEAMKRM";"Stab-2-291. Panzer"
"CGPFSAEOYA";"Section de Mortiers"
"CGPQXLZLMK";"2-3-115. Artillerie"
"CGQPPVETHF";"2e Section"
"CGSKVKPKZM";"Wpn-D-1-16th Mech. Inf."
"CGWXMEWVPV";"3-C-3-PPCLI"
"CHBTANEENI";"2-42 Pagncie"
"CHDLMKVURQ";"1-B-57 Tkbat"
"CHGOMEKUPV";"2-4-4. Aufk. Bat."
"CHGUDBMAXW";"Fla-Gruppe"
"CHLMRWCTIM";"1-1 Field Sq. RE"
"CHLVLRAOMO";"PCE-4-42e Infanterie"
"CHMSOZAGVA";"3-3-125. Artillerie"
"CHMVLGAXHH";"Stab-PzPionier 100"
"CHRQUBNWMF";"2. Batterie"
"CHVVNNQLKJ";"1-D-4RTR"
"CHWEPQUUXF";"2 komp. czołgów"
"CIAXQTSWAH";"3. Zug"
"CIBDYDTXEL";"Führung"
"CIBVKDCNGX";"4-E-2-R22R"
"CICMVWKMOH";"2-659 Sq. AAC"
"CIHGXFVTHS";"1-42 Pagncie"
"CIKQBFPHLA";"1-I-4FighterRgt"
"CIKTZWNJAA";"2-2-113. Panzer"
"CIMUIPEGRQ";"2-B-GACA I/11"
"CINZMFIWYJ";"Cavalry scout Platoon"
"CIPGNPFEBV";"PCE-2-152e Infanterie"
"CIQZNAKREB";"5-B-VIII,/TLI"
"CIRORLUJPI";"1-3-35e RAP"
"CIRXSJDYPD";"2-1-99e Infanterie"
"CIZTRCDLMV";"Tank Platoon"
"CJCORYMBPO";"1-3-357-y OShAP"
"CJFJOUUUXV";"1-669 Sq. AAC"
"CJHJIBHKAC";"2-E-2-RCR"
"CJMYSFEYMI";"Recce Platoon"
"CJPIUINLTR";"HQ-B-IV,/RGJ"
"CJRNAQCWAA";"6-2-V,/RAR"
"CJSEPKFWRT";"1-4-402 RA"
"CJVOHRHCOC";"D Squadron"
"CJWCTEOIZF";"3-4-24e Chasseurs"
"CJZAHOOVSM";"1. Zug"
"CJZOGCDLRC";"2. Zug"
"CKAMLVBEBT";"3-1-35e RAP"
"CKAPFWUVDZ";"Logistikgruppe"
"CKBQJMIREW";"3-3-234. GebJäger"
"CKEYYEZIZC";"Groupe Logistique"
"CKGHNACTMY";"3-D-1-5th Field Art."
"CKHMNXEQDK";"2-1-11-y ORAP"
"CKKGZYYUGW";"1-C-12 Tkbat"
"CKMARHYFYK";"1-B-132 Infbat"
"CKQHSNZVOO";"4-E-2-RCR"
"CKQIBUCJNV";"HQ-A-3-RCHA"
"CKRUSIQCRT";"3-1-3e Chasseurs"
"CKZDPOWHNR";"3-2-1er Dragons"
"CLAAWNCJHL";"3e Section"
"CLAHGPZARA";"2-3-561. Panzer"
"CLBUEJFMWV";"Stab"
"CLDGXBHVOF";"DINOPS"
"CLFDASMLRI";"8-C-I,/Scots Gds."
"CLMEZPYMLJ";"1-C-11 GnBat"
"CLODDUUOGA";"3. Zug"
"CLOVSZHOOD";"2e Section"
"CLPOKDQSWF";"2. Zug"
"CLRANEUYJL";"4 pluton ogniowy"
"CLUSFBKSSG";"2-PzPionier 290"
"CLXGJDZEUL";"Stab-2-245. Artillerie"
"CLYMAJLDNS";"ReconD-9th/12thQDG"
"CLZYZTATLO";"1-A-14 Painfbat"
"CMAFWRXGNW";"2 pluton ogniowy"
"CMGTCYUEJQ";"1-2-3e RCP"
"CMJPWWVNXV";"1-I-30FightBombRgt"
"CMKMPGJWVJ";"1-C-16 Painfbat"
"CMLUPSSPZH";"2-N-3-RCR"
"CMPJFJKDQT";"Battery HQ"
"CMTRNIQGAN";"HQ-(3-TerrF)"
"CMVLYBMPXJ";"Recon-C-I,/RIR"
"CMZBYRYWIV";"Stab-4. Pionier"
"CNBONMIQPY";"Aufk.-Gruppe"
"CNFXWIIQFK";"77 Arm. Eng. Sq. RE"
"CNRMGMQOXG";"1. Zug"
"CNVGJGIODY";"1-Ost-102 Infbat"
"CNVSCJCNQX";"1-1-1er RA"
"CNYQOWRHNU";"2-22CA-9e Génie"
"COCIEBMVVC";"2-4-112. Panzer"
"COCYBSCCAA";"2-F-2-16th Mech. Inf."
"COFIMVKZWY";"3-1-JG8"
"COFKUGFGEI";"6-B-VII,/RAR"
"COGSOKPAEY";"6-X-VI,/RRF"
"COKHZKHLZP";"PCE-1-9e RCP"
"COMXNXKKKZ";"Aufkl.-Gruppe"
"CONIXLIZTK";"4-4-3e RPIMa"
"CONNHRLGYA";"1-4-8. Geb.Aufkl.-Bat."
"COPDXBWSMC";"2-1-1er Spahis"
"COVYIAPRMD";"PCE-7e CAD"
"COWCRNYOQZ";"Stab-3-243. Panzer"
"CPIXMUBUNK";"1-B-15/19RKH"
"CPPDZBZGPE";"2-Geb.FErsKie."
"CPRMCBLONQ";"3-2-507e RCC"
"CPSKJKRHSZ";"4-4-6e Dragons"
"CPUAKKVPXO";"1-A-1RTR"
"CPWNRPONGR";"HQ-52-45 Field Rgt. RA."
"CPZTSLOTOY";"2-1-5e Chasseurs"
"CQBDESHNYV";"3-4-86. Geb.Jäger"
"CQBLBUZDPF";"Batterie de Mortiers"
"CQBRSEYEEH";"ECS-1-5e RHC"
"CQBZQKAFBY";"Platoon HQ"
"CQFICKEWCZ";"Führung"
"CQIHPUNRKR";"1-A-11 GnBat"
"CQJSRMASGX";"1-Jura 4/11 Jura"
"CQMTAQKQJM";"6-B-VII,/TLI"
"CQPTOYFMSK";"Sicherungs-Zug 4452/1"
"CQVSZQIBQG";"3rd Troop"
"CQWSWQTTXM";"4-3-233. GebJäger"
"CQXMXOKFZH";"2-150 Provost Coy. RMP"
"CQYHDCEWZX";"3-41 Paluabt"
"CQZLIDCGAO";"3-1-17e RGP"
"CRARRYRNJN";"1-1-2e Chasseurs"
"CRBFJUEUVC";"HQ-E-1-4th Cavalry"
"CREKCWMNLI";"2-1-968-y Gv. IAP"
"CRGJMMFPVY";"3-3-48. Sicherungs"
"CRIVRKTGIT";"3-C-5-RALC"
"CRNLQBRFCH";"4-D-1st Aviation"
"CRPHDMSVVJ";"A-2-480th TFS"
"CRQZZGORSF";"5-4-6e RPIMa"
"CRRFBBMCVV";"2. Kompanie"
"CRSGRWGVXA";"9 komp. zmech."
"CRXYJKVQUO";"HQ-A-5-RALC"
"CRZETPKQYH";"Stab-303. Pz.Gren."
"CRZWJJYXZT";"2. Zug"
"CRZZFDSKKL";"Logistikgruppe"
"CSIBMFBSBZ";"Führung"
"CSIQEZOPNV";"KanJPz-Batt."
"CSJZGMEQUS";"2-4-561. Panzer"
"CSMVXNXCHV";"1-(1-TerrC)"
"CSPUMLHOXX";"2-2-231. GebJäger"
"CSRHXUMTGB";"2-3-1er REC"
"CSUNBNFLBN";"Stab-4-81. Geb.Artillerie"
"CSVACVEQBP";"11-C-V,/RRF"
"CSWJVTGMPG";"HQ-X-5-16th Mech. Inf."
"CSZNCUHMPU";"HQ-A-4 Field Rgt. RHA."
"CTFXRLAPLY";"2-bvp"
"CTHRJOVKSG";"4-B-12 Tkbat"
"CTPYPYSHNQ";"HQ-A-I,/KORB"
"CTSZFACUGG";"3-B-49 Tkbat"
"CTTMQXZJVC";"5-3-6e RPIMa"
"CTULOOMANM";"4-C-8CH"
"CTULPXCDCY";"Aufkl.-Gruppe"
"CTXMMUULJA";"1. Zug"
"CUGWHIRMJC";"3. Zug"
"CUHFLSKYKF";"Aufk.-Gruppe"
"CUISSVNAXO";"HQ-A-I-RAAA 73"
"CUPQZQCAHN";"1-4-1er RHP"
"CUQANYXLHG";"1-C-125 Afdltlua"
"CUTGGPZWLC";"1-3-170e Infanterie"
"CUVDUMEJAV";"Stab"
"CUVOENUURC";"HQ-A-1-34th Armored"
"CUXCAZRISP";"HQ-B-3-RCHA"
"CUYHDIBOAI";"1-3-507e RCC"
"CUYHGJKTNT";"3-1-294-y ORAP"
"CUZNHVQFVL";"3-(1-TerrD)"
"CVAQPVIRAT";"2. Zug"
"CVARAJIFRD";"2 komp. zmech."
"CVAXDXRRJG";"Recon-C-III,/RAR"
"CVCCFXSONI";"2. Zug"
"CVFIVRAQLN";"2-1-1er RCAM"
"CVGUAAWBFC";"3-C-142 Painfbat"
"CVHVLSLWXH";"2-C-DCA 11"
"CVKDDSPUTE";"2-A-57 Tkbat"
"CVMFOAFYDQ";"1st Platoon"
"CVMKVMKXJX";"AC-2-2e Chasseurs"
"CVOPKRDCLV";"2-3-6e Dragons"
"CVPKIQPGYB";"2-(2-TerrC)"
"CVUOKVZHUN";"3rd Company"
"CWAHIBVYXB";"3-A-41 Painfbat"
"CWFCZTPFOD";"1e Batterie"
"CWFJRXQEOQ";"1-SK-1. Gebirgs."
"CWIMWRHSCI";"2-C-Covadonga"
"CWIUCGJNNL";"5-B-V,/TLI"
"CWMTEEMLHG";"3-A-V,/Queen's Rgt."
"CWNCXPLPSP";"Batterie PC"
"CWPXCVGYIG";"4-2-2e REP"
"CWTIIZSXPK";"AT-Wpn-1-PPCLI"
"CWTKOCXBCJ";"HQ-5-16th Mech. Inf."
"CWVEKEFJJN";"2-2-562. Panzer"
"CWXFJHGKKT";"2-C-1-5th Field Art."
"CXABZSKZYI";"1-C-142 Painfbat"
"CXBYGQHCDO";"Stab-111. Panzer"
"CXCARKYEGG";"1-C-GACA II/11"
"CXDQFHMPNZ";"Recon Troop"
"CXDQICCVPO";"1-2-1er Chasseurs"
"CXJCVIXWNE";"2-2CC-10e Génie"
"CXLQPXAVIM";"2-111 Provost Coy. RMP"
"CXLRBUWBJU";"2. Batterie"
"CXMBGCANKB";"BCS-4-402 RA"
"CXPFKJTFWD";"1-5-112. Panzer"
"CXPWIZPMEY";"Aufkl.-Gruppe"
"CXQRKWUJVW";"Führungsbatterie"
"CXQVBUAQFG";"MR Platoon"
"CXVYHECIDE";"3-Champagne 2/3"
"CXWGLWBTQY";"HQ-D-I,/York Vol."
"CXWTYKLZYR";"Protec-3-5e Cuirassiers"
"CXWUYPAUAK";"4th Company"
"CXYNXIFWYE";"4-3-8e Hussards"
"CYBAOFEKMT";"4-48 krozp"
"CYLBEHUHGP";"Platoon HQ"
"CYMHZGAESM";"1-150 Provost Coy. RMP"
"CYNXTGGEDW";"2-(3-TerrE)"
"CYOAIIKLMY";"4-2-6e RPIMa"
"CYOVMRBSXK";"Stab"
"CYRXCISVKH";"Stab-3-42. RakArt.-Bat."
"CYXOKKZAHL";"BCS-54e Artillerie"
"CZBRXJUVLO";"Platoon HQ"
"CZBWUUISTD";"3-A-16. HFR"
"CZHOJLUZTD";"2-2-5e Chasseurs"
"CZJIXKTOTH";"Wpn-T-4-16th Mech. Inf."
"CZJJCVIMRW";"3-III-4FighterRgt"
"CZJMVLHPOV";"1-ya Rota"
"CZKKBGNKXU";"HQ-C-11 GACA"
"CZLONCLYIQ";"HQ-D-Alcantara"
"CZQVDGHOXF";"3-1-108. Sicherungs"
"CZUEXTZCNL";"2. Zug"
"CZVECBHGYB";"PCE-1-152e Infanterie"
"CZYMLKWMMP";"2-3-19e RA"
"CZZZSXJMZB";"2-R-4-37th Armored"
"DADBNUJPLA";"Batterie PC"
"DAIHXZMUMQ";"1-332CC-33e Génie"
"DAOEZUKQJD";"Logistikgruppe"
"DAONWJAMWN";"1-2-968-y Gv. IAP"
"DAPOSVYBRB";"ECS-1er RHP"
"DASCUUAIOT";"1st Recon Platoon"
"DAUQEUNMTL";"PCE-2-4e Cuirassiers"
"DAWEITKKZO";"C Squadron"
"DAYJKMEBNT";"1-B-55 Painfbat"
"DAYNXKCJXN";"HQ-1-12e RBC"
"DAYTZMBYTT";"1e Batterie"
"DBBBDUSHSC";"2. Zug"
"DBBESUOFIP";"HQ-A-4 Para"
"DBHOHCOTOZ";"3e Section"
"DBJPJWWWXB";"2. Zug"
"DBNRNWLINL";"Section de Mortiers"
"DBOVSVBTWG";"3e Section"
"DBPTNPOXWC";"Stab-5-233. GebJäger"
"DBQFNJAQCK";"2-114 Provost Coy. RMP"
"DBVJGMOWAY";"3-Alsace 3/2"
"DBZALLOMPE";"Section AC"
"DCAIVLTWEJ";"HQ-A-Royal Yeo."
"DCHZGHKZKJ";"HQ-A-II,/Queen's Rgt."
"DCMKMEGGTQ";"4-B-15 Painfbat"
"DCOPCQQVTP";"Wpn-W-5-16th Mech. Inf."
"DCOSNDDOPY";"1st Platoon"
"DCUCMONNCL";"2-2-33e RA"
"DCVBQCODES";"1-2-4e Cuirassiers"
"DCVLXOBWFO";"3-A-1-1st Helo."
"DCVPRPYBMG";"2-3-8e Hussards"
"DCXTBGPPJW";"2. Zug"
"DDBXRGSWRF";"3-1-2e Chasseurs"
"DDEBNDZTCW";"3-C-58 Tkbat"
"DDGHVGFWAC";"PCE-3-3e Chasseurs"
"DDGJMBUWEG";"1-671 Sq. AAC"
"DDJGUEZOWK";"CCAS-42e Infanterie"
"DDLUYVMPPF";"1. Zug"
"DDLVVAXOFE";"1-AT-5-16th Mech. Inf."
"DDMDMAWLCG";"Attack Group"
"DDNWTSYDDA";"Weapon Group"
"DDQDKGEGHJ";"Recon-B-I,/Scots Gds."
"DDQVTEPWZC";"9-C-II,/York Vol."
"DDSALZINXH";"Fla-Gruppe"
"DDWCPSNRWF";"6-B-I,/York Vol."
"DDZCVNRRUA";"3-2-3e Hussards"
"DDZKEMEHKJ";"2-1-153e Infanterie"
"DDZYBNMSLR";"1-2-JG8"
"DEAUWKCFKA";"2-2-GBLA I/14"
"DEFOLRRGUU";"3. Zug"
"DEJECGDJXA";"1-2-48. Sicherungs"
"DEJUOOVTAH";"2nd Platoon"
"DEOKYBGHQU";"2-3-507e RCC"
"DEOMVMYNJU";"3-150 Provost Coy. RMP"
"DERDLMTTHY";"Wallmeistertrupp 411/1"
"DESFTFZUIC";"2-B-49 Tkbat"
"DESTVZKVEU";"3-B-QOY"
"DEZNLXQRGX";"1-B-1RCHA"
"DEZXVJQXNS";"1-D-Royal Hussars"
"DFAHVXQELK";"3-B-QOH"
"DFAKSGMMSR";"3-CLR-1er RCAM"
"DFDYZUSBDL";"1. Zug"
"DFHYDJTFYJ";"3rd Troop"
"DFJAJGNHWA";"2-3-123. Panzer"
"DFPJFLYRVN";"1-D-4/7RDG"
"DFRKPXOEZA";"1-2-60e RA"
"DFSFMNMFDP";"3-A-Wad Ras"
"DFSZUJAHBO";"3e Section"
"DFVQJAWMCQ";"1-B-115 Afdltlua"
"DFWSGTTAQY";"BCS-68e Artillerie"
"DFYLFDCSNG";"1. Batterie"
"DGFGMSLTHI";"HQ-Farnesio"
"DGKZBNNSZR";"2. Zug"
"DGMNSPXSSV";"1-1-92e Infanterie"
"DGQPSTFPSG";"3-2CCM-9e Génie"
"DGRSIRJNEC";"4-C-48 Painfbat"
"DGSUGGDSHF";"2-4-43e RAMa"
"DGUYVDHSHB";"HQ-LSRCH"
"DGYEVWEKJO";"HQ-Wpn-1-PPCLI"
"DGZSEGGQFQ";"4-A-47 Painfbat"
"DHDWVXQWMQ";"3-3-170e Infanterie"
"DHENDEKTEF";"HQ-(3-TerrA)"
"DHFHRPQYDW";"2-D-1-16th Mech. Inf."
"DHHBWKRJVD";"3-3-8e RPIMa"
"DHKHLZHURD";"CCAS-21e RIMa"
"DHNNUMXNEC";"HQ-1st MP Coy."
"DHNRGCXPLS";"PCE-3-8e Hussards"
"DHQSSJEWZQ";"Sicherungs-Zug 353/2"
"DHSGCOOLUO";"AA Group"
"DHSKPCKXWF";"HQ-150 Provost Coy. RMP"
"DHTMWDLOWX";"3. Zug"
"DHVNQKBDBO";"HQ-3-PPCLI"
"DHXRVUJCRP";"3-V-5-16th Mech. Inf."
"DIAHMXRPZF";"HQ-D-I,/RIR"
"DIBLJPCLMN";"E Squadron"
"DICDJULVQH";"Platoon HQ"
"DIETPEXFGC";"3-3-2e Etranger"
"DIIUBVUKHR";"Platoon HQ"
"DIKVNOHQIC";"3-4-153e Infanterie"
"DINRUMKKYT";"2-1-34e RA"
"DIPGNFIHAO";"2-1-3e RPIMa"
"DIUIROLCUG";"4-A-48 Painfbat"
"DIVRKOKGSE";"4-1-8e Hussards"
"DIWWJTJDKN";"2-4-12e RA"
"DJAHRUAFOB";"4-114 Provost Coy. RMP"
"DJCQVPJOLW";"1-4-101. Panzer"
"DJDUQLQLYN";"F Squadron"
"DJDYLOQEUO";"1-7e CAD"
"DJHYCIPWHC";"1-D-15/19RKH"
"DJNWZEWMPY";"Führungsbatterie"
"DJNYGLBWPQ";"3-(3-TerrB)"
"DJPEZALCCF";"Section PC"
"DJTFREEDMO";"2. Zug"
"DJTHYRRCSY";"ECS-1er Gpe-2e RHC"
"DJULEKOGDQ";"3-5-231. GebJäger"
"DJUPJGISBS";"Batterie PC"
"DJUSOXAJKR";"1-3-30e Chasseurs"
"DJWAWJWJCB";"1-73 Field Sq. RE"
"DJZNRZOLRR";"3-2-19e Chasseurs"
"DKCEGKBUGA";"4-B-Royal Yeo."
"DKDRBGZNNP";"Stab-3-224. Panzer"
"DKJGLZGYMP";"2-4-292. Panzer"
"DKJLRWZNSN";"1 komp. czołgów"
"DKLRNDYPIZ";"5 bateria"
"DKNAIYBLHR";"CCS-21CA-13e Génie"
"DKPAPQVZKD";"1-1-152e Infanterie"
"DKPQRNARNU";"1-3-8e RPIMa"
"DKTDSSUTRO";"2-C-5 Hvy. Rgt. RA."
"DKXHFCNPAD";"2-2-12e RBC"
"DKXJTPMLOP";"1-AT-4-16th Mech. Inf."
"DLLLWGTZAX";"5-B-III,/TLI"
"DLOLYZPNOT";"HQ-115 Provost Coy. RMP"
"DLPSYDDMMY";"Sicherungs-Zug7471"
"DLRPUMXIDD";"2. Zug"
"DLSRFQPIWR";"HQ-B-VII,/RAR"
"DLUXHOJWEH";"1. Zug"
"DLWEAMCOND";"Führung"
"DLZTKEQFFT";"1st Tank Platoon"
"DMDQFNCBQO";"1-C-1RCHA"
"DMJBNOMUPO";"1-Vosges 2/11"
"DMLDUKCADO";"2-C-10th TFS"
"DMLGRVXZYE";"3-1CC-10e Génie"
"DMMSWHGOHB";"Grwr.-Gruppe"
"DMMVAZRPBO";"1e Batterie"
"DMNLMVAIGO";"3-3-16e Chasseurs"
"DMQKRDNRKG";"HQ-B-Almansa"
"DMRBBTIOQB";"BCS-2-54e RA"
"DMRNAKDDCM";"1-1-8e Chasseurs"
"DMSDTWLCQX";"1-16 Field Sq. RE"
"DMVIJOQWJA";"5-B-II,/York Vol."
"DMWOGXRADY";"BCS-1-1er RA"
"DMYFXGBKQM";"Recon-C-II,/RAR"
"DNAZBKZWKB";"Section de Mortiers"
"DNCVVVXWAB";"2-4-10. Pionier"
"DNEDOGGGRU";"Batterie PC"
"DNFNVUOOPI";"Groupe AT"
"DNINJRMXYH";"1st Troop"
"DNJDYNPZIO";"3-2CCM-32e Génie"
"DNLOPVGKWX";"3-A-17 Painfbat"
"DNMHTWYFYE";"PCE-2-5e Cuirassiers"
"DNPESVFBNC";"1. Zug"
"DNQJJZOYXK";"1e Batterie"
"DNUFIOQJLT";"3. Zug"
"DNVUUZZAMS";"1. Zug"
"DODUHRNPQL";"2nd Flight"
"DOFPYBWXFT";"BCS-2-11e RA"
"DOGWIFYHTC";"1. Kompanie"
"DOIPSBTHLX";"7-3-Res.PzR. 15"
"DOMKQKHEEC";"1. Zug"
"DOOFOSTIOC";"3rd Platoon"
"DOQDEVSCKO";"3-3-4. Pionier"
"DOQJGLNJSY";"3. Zug"
"DOREJUOKYG";"1-30 Air Def. Bty."
"DOSTFYSAKR";"HQ-B-5-RALC"
"DOTYZVKIKF";"Recon-A-II,/RIR"
"DOUBCDHQKT";"3. Zug"
