"TOKEN";"REFTEXT"
"BQMNILJYYJ";"7 Brygada artylerii haubic"
"BQOTWELXQT";"2A36 Giatsint-B 152mm"
"BQPLRKXUXV";"M219 x2"
"BQRFNSFVNL";"WACHSCHÜTZEN (STOSS)"
"BQTTVTRPKI";"1 Luftland TEST"
"BQXKOGZJOB";"17e Brigade Blindée"
"BQYMRPEJCY";"T-72M1"
"BQYVCAJWQW";"1-36. DP"
"BRAUCUMIMB";"III./PR-14"
"BRECOXZJBB";"165mm"
"BRFWUEGMRN";"33rd Armoured Brigade"
"BRGVFIWEIT";"L4A4"
"BRGXCWBHWM";"BEUTE M151"
"BRIAIYLXZJ";"MFRW BM-21-1 [NPLM]"
"BRIMGLZFAN";"#NL 1 Lka"
"BRIRPZHSRX";"1-79-y Gv. Tank. Polk"
"BRIXYXQAIT";"JÄGER"
"BRKNTRMLOU";"57 Tkbat"
"BRLPOCJOET";"M108A2"
"BRMAVKUVAM";"ZiS-2"
"BRMDLHONKV";"#UK  20th Armoured Brigade"
"BRPJBSIWMD";"DSh. (Metis)"
"BRRYOMHXGN";"1-10th Special Forces Group"
"BRTDTTIRQX";"2-37 pa"
"BRUJGAAJMP";"A rotary cannon is a multi-barrelled weapon capable of firing a large quantity of projectiles extremely fast. Rotary cannons encompass a variety of calibers, firing systems and number of barrels, and can also be known as Gatling or miniguns.

This type of quick-firing weapon projects a destructive hail of fire onto a target. A rotary cannon is a common armament on helicopters and aircraft, useful against ground and aerial targets, or in an anti-tank role."
"BRXFUPCHPW";"BERLIN CMD. OFFICIAL BATTLEGROUP"
"BRXLRGVNJB";"#NATO  NORTHAG"
"BRZIURMUHR";"M wz.37 82mm"
"BSAWNQBSVO";"Mk 84"
"BSCHVXJKJX";"#DDR 13. Mot.-Schützen-Rgt."
"BSEHYECWLL";"M256"
"BSHIYMRHLH";"2A20"
"BSJQUPPKET";"T-72M-E2"
"BSKBAZAHZA";"ROCKET"
"BSMXQSODPS";"D-10T2S"
"BSNLPYQGKY";"AMELI"
"BSWVAIMKUS";"MAG x2"
"BSXAGDQTQO";"Mi-2T"
"BTBNOQLWKM";"1-23-y Tank. Polk"
"BTBRQZPXQY";"2e Gidsen"
"BTEUXEWGGQ";"25 br"
"BTFXRUPCKU";"HARRIER GR.3 [CLU]"
"BTGCRAFYGD";"Field Supply Point"
"BTGFRWPXNW";"27mm"
"BTHGTWFWRY";"27-YA GV. MOTOSTRELK. DIV."
"BTJPSARFMP";"FUCHS M40A1"
"BTMJHETUOU";"9. PANZERDIVISION"
"BTMQHWYRUB";"DESANT. SPETSRAZVEDKA"
"BTNQUBAFPU";"2-174-y Gv. MSP"
"BTODFACACR";"10th Engineer Bat."
"BTPRMRJEOC";"#CZ 4. Motostřelecký Pluk"
"BTRFSAENGT";"1-504th PIR"
"BTSTSSGEKN";"CANBERRA B(I).82 [HE]"
"BTTUSJCYJQ";"WASP 58"
"BTUAEVYFDL";"MORSKAYA PEKHOTA"
"BUAUVKNENZ";"11-y Razvedka Bat."
"BUCYBNIEML";"10 Dywizja Zmechanizowana"
"BUDEFKZPMQ";"2S12"
"BUDWSDGXXG";"PIECHOTA ZMECH."
"BUEVNPHETW";"POGRANVOISKA KGB"
"BUHNPWECSN";"L118 105mm"
"BUIJHLZNIN";"Res. Mot.-Schützenbat. 13"
"BULXVROMXO";"Sicherungs-Bat. 108"
"BUMNBOTIBN";"ØSTRE LANDKOM.  OFFICIAL BATTLEGROUP"
"BUOJKTWVBK";"Pionier-Bat. 740"
"BUQKATRXNN";"3RD ARMORED DIVISION"
"BUVHFWDFLI";"13 Painfbat"
"BUVHOMCBXW";"287-y Zen. Art. Polk"
"BUYTRAWJCH";"Military Police"
"BUZUQOHZYL";"Raketenartillerielehr-Bat. 112"
"BVABHHGCXR";"48 Painfbat"
"BVDEAZQMMR";"2-138-y otd. Tank. Polk"
"BVGZQHARAE";"F-4E PHANTOM II [CLU]"
"BVMJTZRQND";"5. PANZERDIV. OFFICIAL BATTLEGROUP"
"BVOEXDKTPQ";"#SOV 210-y MSP"
"BVQQTSMKVD";"REZ. ZWIADOWCY"
"BVTIDKVIKG";"#SOV 10-ya Gv. Tank. Div."
"BVUTBLUIFJ";"VKK 442"
"BVVWZIIIHT";"Aufk.-Bataillon 1"
"BVWIURIPDV";"#SOV 9-ya Tank. Div."
"BVXUYKVFRN";"DHS Mi-24D"
"BVYPEUXRME";"II./PR-14"
"BVZUJZQPRM";"Forward HQ (2nd ArmDiv)"
"BWAKYABEBL";"AIR-TO-GROUND ROCKETS"
"BWAOCXQXOA";"2-944-y Gv. Art. Polk"
"BWCATBZYMJ";"PARA. MAG 7,62mm"
"BWCXIAFHNO";"PANSERINFANTERIFØRER"
"BWDLOLEUVL";"DESANT. PKM 7,62mm"
"BWDLXSNVGZ";"CN 90 F4"
"BWDSJWJXUP";"1-197-y Gv. Tank. Polk"
"BWEPKOFQKW";"Jäger-Bat. 631"
"BWJDJOJKAN";"Aufk.-Bataillon 10"
"BWMVTBRLWJ";"REZERVISTI"
"BWNFYSJGUN";"CF-188 [AA]"
"BWOSPRVTGE";"C.15 [AT]"
"BWRDKDQXET";"Mk 82"
"BWVDZIMIMQ";"Although UAV doesn't have ECM, they are very hard to target effectively by enemy fire. Also, the operator being safe on the ground, an UAV doesn't suffer from stress nor evacuate automatically."
"BWYAAINWNB";"STRZAŁA-2M"
"BWZJSSSAFR";"2-23 pcz"
"BXDDAAOSPU";"DESANT. ZU-23-2"
"BXGTCBKSMP";"59 Tkbat"
"BXIVXTJSFH";"Kokon"
"BXKTALOAQP";"LEOPARD 1A5(BE)"
"BXLDJKXPSB";"Res. Mot.-Schützenbat. 33"
"BXRIWACKSF";"MIRAGE F1C-200"
"BXRXQEOWWO";"MIM-72G"
"BXUUWTLHZA";"HS 3-14 HA CH"
"BXVPWMVULZ";"Panzer-Bat. 63"
"BYCLQGEMWP";"C-3464 ABAS."
"BYDUTVAXXI";"Pz.Kan. 61"
"BYDZXPVCJK";"PATROUILLES"
"BYEJPUVTEN";"Type 56"
"BYGCWMBGRX";"833-y IAP"
"BYIDYPTVVX";"M/255 MILITÆRPOLITI"
"BYJJBERHPE";"HA.15"
"BYJZWRQEEO";"M72A3 LAW"
"BYMUWYYAHC";"MG/62"
"BYNRYFOWIU";"#SOV 100-y Tank. Polk"
"BYPYOYGIFJ";"#RFA  63. Heimatschutz-Brig."
"BYQIIEPKDR";" 3RD ARMORED DIVISION"
"BYRLCKHYZA";"DSh. KOM."
"BYSBJWYIKW";"MiG-27M [HE]"
"BYUMZLIEVS";"Esc. de Chasse 1/2 Cigognes"
"BYWHTUHHIT";"This unit represents an army's crème de la crème: highly trained professionals, well-equipped and with more combat veterancy than regular troops."
"BYWPHLDPPY";"DELTA"
"BYXZRQBVSL";"Type 59-1"
"BYYMDTERDZ";"FALLSCHIRMJÄGER B1"
"BYZKEVTRRS";"Sprengbombe 200"
"BZFGOYLFQS";"#NL 101 Infanteriebrigade"
"BZKHDELOCK";"F-4F [HE2]"
"BZLFXSXAFE";"122mm"
"BZNAAEPHBT";"PzArtillerie-Bat. 125"
"BZPENPQYMB";"PARA-COMMANDO"
"BZPIHSWMOF";"COMMANDOS"
"BZRKWOSOYH";"AANF1 x2"
"BZSMGWUSTA";"SEP/VLK"
"BZSYBVHXYN";"Panzer-Bat. 61"
"BZTVLUEWCM";"RPO Rys x4"
"BZWHZEYGPD";"L7A3"
"BZWOHBZPPG";"1-18. TP"
"BZYPZCYIIU";"559-y APIB"
"BZYVIWSPLF";"PzGrenadier-Bat. 13"
"BZZGDKFYEH";"1-61 brop"
"Body_FFlag";"False Flag units are dedicated special military troops covertly dressed in civilian clothes or even enemy uniforms. Using this ruse during infiltration or special operations is a risky tactic, creating surprise and confusion, but might breach the laws of war."
"Bomb";"HE Bomb"
"CACPFAMJCU";"240mm"
"CADXVCTOKR";"PARA. SPARTAN"
"CAGGAFIKVC";"3-12. MSP"
"CAHPLMPOBY";"Escadron Blindé"
"CAJUCIFHGO";"82nd AB. OFFICIAL BATTLEGROUP"
"CANCYTPFBM";"CMDT LEGION."
"CAPUQIFHNN";"BERLIET GBC 8KT"
"CAUNHZUXHK";"#SOV 295-y Gv. MSP"
"CAWOIOVAND";"M48A2GA2"
"CAZFQLPOMX";"Hovea m/49"
"CBAOXGYXCV";"GATLING"
"CBAZWMBOPC";"M249"
"CBBYUVOTJA";"NS-23"
"CBCLGJASPE";"JPK 90"
"CBEPFMBPNU";"1089-y otd. Zen.-Rak. Bat."
"CBEXPUYNKX";"1-37 pa"
"CBIBBJXPMH";"M1025 HUMVEE M2HB"
"CBITWWQBDH";"FAMAS"
"CBIVNPIPFV";"FALLSCHIRMJÄGER"
"CBKVZPPTZF";"2-119-y Otd. Tank. Polk"
"CBLWXXCVBA";"L44"
"CBNCXXUXGK";"#SOV  44-y Gv. Tank. Polk"
"CBUFCMRJVO";"PIONIER FÜH."
"CBYVMEVYWM";"SONDERWAGEN 4"
"CCCTKMMOEY";"JAGUAR [RKT2]"
"CCFEBELCQX";"DESANT. PPK FAGOT"
"CCIZFSJCSL";"M109A1"
"CCJHOHKXWZ";"Sicherungs-Bat. 48"
"CCMGSQMYXI";"Su-22M4K [AT2]"
"CCMHEMQRVL";"135mm"
"CCNBXIKRCW";"ESR-GVP"
"CCNDMWONKO";"GACA II/11"
"CCPBHITAXM";"HSS.804 x3"
"CCXTFHDPCW";"AR-70"
"CCYZVFZIEZ";"Radar"
"CDFQTJJCGI";"IV./Artillerie-Brigade 40"
"CDGVVFXPIS";"ASTROS II [CLU]"
"CDOEMFZSYO";"M35 SUPPLY"
"CDOZBHTGQI";"3-3. DP"
"CDUCNWKZOU";"MECH. RIFLES"
"CDZGXQGWBC";"Kom./79-ya Gv. Tank. Div."
"CEDJUVPUMH";"Jäger-Rgt. 93"
"CEECUVLRUU";"MAV"
"CEGHUVHDBE";"1ste Bataljon Parachutisten"
"CEHDSAPLJN";"PATROUILLES PROV."
"CEHLEMHADD";"H D-30 122mm"
"CEKXUNXUHJ";"1-9. MSP"
"CEMRSGPRIA";"547th Engineer Bat."
"CEPYVCCORK";"Panzer-Bat. 243"
"CEQABIFDEY";"#RFA VBK 41"
"CEQKTMARIY";"SAS"
"CEQXYXPZPT";"Tarasnice T-21"
"CEUCOMDOCE";"III./MSR. 17"
"CEVARUUAHB";"GAZ-66"
"CEWXYGYIFS";"73 pułk czołgów"
"CEWZIEXABC";"2-283-y Gv. MSP"
"CEXCLKBVWO";"A wz. 1931/37/85 122mm"
"CFBSXCEFIR";"2-505th PIR"
"CFCGJNYLHZ";"1-Royal 22e Rgt."
"CFCJOBPSGP";"M38A1 VERK."
"CFFAXPSZGT";"Jäger-Bat. 843"
"CFFBAPKIXJ";"#DDR 34. Mot.-Schützen-Rgt."
"CFGDGILIWS";"SICHERUNGS"
"CFGRZAXEKZ";"HEIMAT-JÄGER"
"CFIORGPAAM";"72.5mm HEAT"
"CFKCAJDOLN";"AGS-17 30mm PLOMIEN"
"CFQLEPQNWQ";"#US  1st Brigade"
"CFSDLAFGUM";"#SOV 239-y Gv. Tank. Polk"
"CFTMXUHLSQ";"3-59 pz"
"CFVIWSMAFT";"2S23 NONA-SVK 120mm"
"CFWFKYPPKE";"Panzer-Bat. 33"
"CGAPCTQNFO";"MILAN 2"
"CGGGXVDQOW";"Feldjäger-Bat. 740"
"CGGLIDJGRD";"M-30 122mm"
"CGIFFEKCUY";"14 Afdva"
"CGIXNXPACN";"SAPERI KOM."
"CGJKPFGTOI";"#RFA  1. Panzerdivision"
"CGKHBPREDZ";"REZ. IS-2M"
"CGLTXUDSGK";"Panzer-Bat. 211"
"CGMJHRXKOU";"M693 F1"
"CGOIENWGDD";"AK-63F"
"CGQGYBNGUO";"1-MSR. 9"
"CGRBBHWZEZ";"Aufk.-Bataillon 11"
"CGTAWHRFYG";"PANZER 68"
"CGTPVSMERB";"2K12 KUB-M3"
"CGZGYWTWUC";"FFAR"
"CHBUYZYPSC";"6TH INFANTRY DIVISION (LIGHT)"
"CHCBSOJVCK";"51 Afdva"
"CHCTQLTFAV";"KPz. T-54AM"
"CHFNMQCTPE";"T-62MD"
"CHGYGNBRNG";"DESANT. SAPERI KOM."
"CHJMMGAZGL";"RESERVISTEN"
"CHKALGFITQ";"DESANT. USILENNIE"
"CHKNDEFHOZ";"ROVER PREVOTE"
"CHKSNFWOEZ";"BERLINER GRUPPIERUNG"
"CHLIPPPZKG";"22 Air Defence Rgt. RA"
"CHMPQYIPPU";"MB-240GD"
"CHMRJEPGFK";"PARA. AANF1 7,62mm"
"CHOSCNEZWP";"M-240 240mm [HE Cluster]"
"CHPOCHCCEK";"XM-477 SLAMMER"
"CHQTJLNQVD";"Mi-2URP SALAMANDRA"
"CHRNBOZXLK";"280mm"
"CHSBOQPHAG";"TRM-2000 TARASQUE LEGION"
"CHTYSQJGSZ";"PLRK KUB-M3"
"CHUGSTYGOZ";"AGM-45B Shrike"
"CHVJQTAYDS";"11E DIVISION PARACHUTISTE"
"CHVZJZGUDQ";"2S4 TYULPAN"
"CHXEQYJRNV";"#CZ 332. KDBr"
"CHXNQHZWOL";"Panzer-Bat. 294"
"CIBEACLEIW";"MARDER 1A3"
"CICSKOHCZU";"BGL-400"
"CIDSPLGZML";"3-17-y Gv. Tank. Polk"
"CIEPODBNHP";"CAV. TROOPERS LDR."
"CIGKTUYCZT";"MOR. SAPERI (RPO)"
"CIKSWOWQRH";"LEOPARD 2A3"
"CILPNVCGNJ";"ZMOT. ZWIAD"
"CIOCMWMBJA";"DOW. DESANT. KOMANDOSI"
"CIPIGVTPBP";"PTS-M ZAOP."
"CIQIGHVTOQ";"AIRMOBILE PIONEERS"
"CISOZFOUBO";"4TH ARM. DIV. OFFICIAL BATTLEGROUP"
"CITCFSIPOU";"HK21"
"CIUMFWNSUQ";"R-33"
"CJDNWWFSZQ";"Hydra MK40"
"CJFTSAWOKR";"FAL"
"CJGCRTDXKG";"VKK 324"
"CJJHTCQBXK";"PzArtillerie-Bat. 15"
"CJKRQXNDMD";"MARSOUINS ECLAIREURS"
"CJOICEPDNA";"GURKHA RIFLES"
"CJOIEGNKDR";"MAG"
"CJSNDIJSMM";"OT-62A"
"CJYCWMEAEA";"L23A1"
"CJYKVHYVXF";"BRF-1000"
"CKCDDQSLFM";"VKK 413"
"CKDRXWNFUO";"35TH INFANTRY DIVISION (MECH.)"
"CKEJBOPNPO";"M110A2G"
"CKETXTUSYC";"MORTAR"
"CKGSBFWDZL";"FLAK ZU-23-2 23mm"
"CKNLVPUQNZ";"REZ. T-10M"
"CKPBPAZFEH";"MAG 7,62mm"
"CKPZGCMLYI";"CH-135"
"CKQPAPSLYD";"LUCHS A1"
"CKSNLMFGUL";"2-221-y otd. Tank. Polk"
"CKTQPATQLX";"HQ-XVII. Airborne Corps"
"CKUFXVFYJJ";"DSh. MOT. RAZVEDKA"
"CKXXBXMNXT";"M1025 HUMVEE M2HB"
"CKYVSBETXA";"42 PAINFBAT"
"CKYXOWNHUA";"Teruel-2"
"CKZCDXRBEC";"PEGASO 3055 ABAS."
"CLABVOCPQS";"JG-2"
"CLBSQAABHG";"357-Y OCHAP"
"CLCDIQBCOY";"3-9 pz"
"CLFOCJLIHB";"6TH INFANTRY DIVISION (LIGHT)"
"CLKCYDQYYF";"K-1 CHETAK"
"CLKXZNOGJV";"Mk 84"
"CLMDGSOVRR";"FV721 FOX"
"CLNRPYBUAI";"MÉLYSÉGI FELDERITÕ"
"CLNZGQFCOU";"N.G. M2 BRADLEY IFV"
"CLPWWKCZRB";"M115 203mm"
"CLQVCRJXXO";"RECONOCIMIENTO"
"CLRVGOWCLQ";"CHINOOK HC.1 SUPPLY"
"CLSRRHXAEH";"3-3rd Field Artillery Rgt."
"CLVEVNGKJP";"Pionier-Bat. 7"
"CLVPWDMTZT";"MPR M/67"
"CLWOPTEBNE";"Type 56"
"CLXMBITBAY";"20. Stíhací Bomb. pluk"
"CLXVLKDDVT";"I-TOW"
"CLYLJXPBFA";"PHANTOM F.3 [AA]"
"CL_DEFVAL";"-"
"CMAUDRKJSW";"M198 155mm"
"CMDXIIGLNR";"Kh-29D"
"CMEODGSPXG";"19. MOTOSTRELECKE DIVIZE"
"CMFLVHNVRL";"RANGERS"
"CMITPBUQTN";"Grom"
"CMJGSNBUKT";"CAV. TROOPERS (DRAGON)"
"CMQOBJISNO";"ILTIS M2HB"
"CMRYTCZCZZ";"4-8th Arm. Cavalry Sq."
"CMSAOFUBKF";"2S1M MORSKI GOŹDZIK"
"CMSIADPTBF";"83 prplot"
"CMTIBXQFDZ";"M-46"
"CMUYESJGTE";"BL.755"
"CNBRRMKEOY";"RECOILLESS RIFLE"
"CNEQNNINQP";"#NL 51 Pantserbrigade"
"CNETMNSUDP";"30e Chasseurs"
"CNGVHWPPRV";"T-64B1V"
"CNHLRECLZC";"2-1-y Gv. Tank. Polk"
"CNLQQRQQHY";"1069-y Zen. Art. Polk"
"CNOMLIOMPK";"VKK 344"
"CNPKJJSYZU";"6 pułk zmech."
"CNVYNBMUKT";"Jäger-Bat. 37"
"CNVYTUGLCN";"N.G. M60 7,62mm"
"CNXMCXMEAO";"KOMEND. USILENNAYA"
"CNXSPFJQJU";"2A29"
"CNYIDREOLE";"M113 LML"
"CNZDARUMNL";"21 Engineer Rgt. RE"
"CNZJHGJZIX";"GeWa-4"
"COAHQBLIIN";"4-87-y Art. Polk"
"COBHYHAZNB";"145-Y OTD. TANK. POLK"
"COBTUEBJOK";"CENTRAL ARMY GROUP"
"COCTCGEKVB";"GENIE PARACHUTISTE"
"COCUIJLWPM";"2. MOTOSTRELECKA DIVIZE"
"CODMEOMHDV";"DIVMOB"
"COEFLTISTE";"UZP-72"
"COERASTWXW";"WD-43"
"COFZKIOBLM";"91st Tac. Fighter Sq."
"COIDWSSUKB";"1-67-y Gv. Tank. Polk"
"COMXELQIDT";"A109BA HTPT."
"COULHYOQKT";"SNIPER"
"COVAGXACGN";"#FR 14e Div. Légère Blindée "
"COYSYRQGZJ";"SNAR-10"
"COZBYIDXCF";"DOW. NIEB. BERETY SAPERZY"
"CPFZEPTLPJ";"RBK-500"
"CPGMFLKQMN";"UH-1N DAS SCOUT"
"CPJLEJMNSC";"3e Cuirassiers"
"CPJLNEIEYW";"S-61A"
"CPPZATABGU";"#RFA Flugabwehr-Kdo. 1"
"CPRBESCKOI";"SAW FALO"
"CPRBQAODRU";"BMAN"
"CPRTHEUFUC";"SG-43"
"CPSQIYZAFZ";"C3"
"CPTBJPPZNN";"KRAKA M40A1"
"CPWIMTAFLD";"SNIPER"
"CPXODVMHZX";"JÄGER FÜH."
"CPYQOJKQKO";"22nd Tac. Fighter Sq."
"CQAFHWUHME";"D-56T"
"CQANHOBQYF";"3-1st Field Artillery Rgt."
"CQASETUQFB";"GUNNERS"
"CQBZNPQTFI";"35TH INFANTRY DIVISION (MECH.)"
"CQDFSINJOM";"1-MSR. 28"
"CQDTZUGAHD";"439TFS"
"CQFSZHADIL";"V,/The Light Infantry"
"CQLCIGLHSA";"BMR-PP VCZ"
"CQOSEGKPBX";"MiG-21SMT [AA]"
"CQQDJZBFJC";"UNIMOG U1350L PARA."
"CQRQSBWFJV";"JÆGERE"
"CQVJPYKITS";"#SOV 60-y MSP"
"CQYCULPSLZ";"PULEMETCHIKI"
"CRDOBBHPGY";"2-217. PTP"
"CREZDFEHXA";"M201 PC"
"CRITIC1";"AMMO EXPLOSION"
"CRITIC10";"TRACKS BROKEN"
"CRITIC103";"ENGINE FIRE"
"CRITIC104";"FUEL TANK FIRE"
"CRITIC106";"PILOT INJURED"
"CRITIC107";"FIRING COMPUTER FAILURE"
"CRITIC109";"G-LOCK"
"CRITIC111";"ENGINE FLAMEOUT"
"CRITIC112";"PILOT PANICKED"
"CRITIC114";"HUD FAILURE"
"CRITIC115";"HYDRAULIC FLUID FIRE"
"CRITIC116";"AIR INTAKE DAMAGED"
"CRITIC117";"ENGINE OVERHEATING"
"CRITIC121";"WING DAMAGED"
"CRITIC122";"COMPRESSOR STALL"
"CRITIC123";"TURBINE ENGINE FAILURE"
"CRITIC124";"FUEL TANK LEAKING"
"CRITIC125";"AILERON DAMAGE"
"CRITIC126";"JET ENGINE INGESTION"
"CRITIC127";"TAIL DAMAGED"
"CRITIC128";"RUDDER DAMAGED"
"CRITIC129";"ELEVATOR DAMAGED"
"CRITIC13";"TURRET STUCK"
"CRITIC130";"TAIL ROTOR DAMAGED"
"CRITIC131";"MAIN ROTOR DAMAGED"
"CRITIC132";"TURBINE FIRE"
"CRITIC133";"WEAPON SYSTEM FAILURE"
"CRITIC134";"CREW INJURED"
"CRITIC2";"FUEL EXPLOSION"
"CRITIC20";"ENGINE INCENDIARY"
"CRITIC21";"SPALLING"
"CRITIC23";"CREW PANICKED"
"CRITIC3";"HULL BREACH"
"CRITIC5";"BAILED OUT!"
"CRITIC6";"TRANSMISSION DAMAGED"
"CRITIC8";"ENGINE DAMAGED"
"CRITIC9";"ENGINE DESTROYED"
"CRJLZQHQRZ";"TOW 2"
"CRPNGZSTQE";"1-65. MSP"
"CRPTVFNSSI";"LEGION. TIREUR D'ELITE"
"CRRLUNWTUB";"ALPHA JET A [HE]"
"CRUMETCIRV";"2-JaboG 33"
"CRUYREPWFR";"76-YA GV VOZDUSHNO-DESANTNAYA DIVIZIYA"
"CRWNHVFKIN";"AMX-10 PC"
"CRXWHXDPIU";"42e Infanterie"
"CRYATYEDAJ";"42 Painfbat"
"CRYXRQVTBJ";"An anti-tank guided missile (ATGM) is designed to destroy armored vehicles. ATGMs range from crew-served weapons operated by a small team to vehicle-mounded and even long-range advanced models on a helicopter or close air support aircraft. Older generation missiles need to be actively guided onto the target, while more modern variants home in automatically.

ATGMs are very effective weapons against any kind of vehicle, as long as the line of sight is maintained."
"CSDDTKXJEM";"Command Squad"
"CSDQNPGNLB";"N.G. I-TOW"
"CSFEKQZPYO";"MAN Z311 Mi.50"
"CSGVOVRHGE";"24e Chasseurs"
"CSILCDKFNB";"PARUSNIKI"
"CSJFZOCUOL";"LANDWEHR FÜH."
"CSLMEUDQTA";"2K12 KUB-M3"
"CSMLIEINKN";"MiG-23BN [AT]"
"CSOFVJJNXE";"UNIMOG S404"
"CSQXXUOORM";"FAL Scope "
"CSSPJURFHB";"Artillerie-Bat. 525"
"CSUKPTRVAR";"Leader units grant +1 Veterancy level to all nearby units. Classified as Command units, they can also capture Command Zones. "
"CSXZBJSTEY";"AH-1F HOG"
"CSXZJNPETD";"3-11. TP"
"CSZRAKUAIB";"OBÚS 155/23 M114"
"CTCWQYWNPH";"REZ. B-4M 203mm"
"CTDCNWACSW";"MiG-23BN [AT]"
"CTEEZLFDWA";"CH-135 [RKT]"
"CTIZOVRJLS";"Tarasnice T-21"
"CTNHLJMNMI";"M38A1 TOW"
"CTNKCIBQGF";"M106A1"
"CTOUSJOBMX";"R-24MR"
"CTQTJVIQEL";"M60E3"
"CTRNNJLBIQ";"M60"
"CTTEGAZBQP";"3-49 pz"
"CTTMXGGFKO";"DESANT. D-30 122mm"
"CTWTDRZHFN";"Type 56"
"CTXUECWKGU";"Jäger-Rgt. 82"
"CTYMXUOZSO";"Sicherungs-Bat. 118"
"CTYZQMENLP";"66-y Gv. Zen. Art. Polk"
"CUAIDGCGUQ";"BK90/L40"
"CUBCPEXHQI";"Geb.Jäger-Bat. 234"
"CUBUGLAUBX";"#UK RAF Bruggen"
"CUCGBGHAQY";"F-4F [RKT2]"
"CUDBYLTQFW";"STRZAŁA-2M"
"CUEWTCIFNK";"10. MOT.-SCHÜTZEN-DIVISION"
"CUNHLUUGLM";"LSV MILAN"
"CUPVXZXXOC";"2-PR-21"
"CUTTLKTPYT";"GeWa-8"
"CUVYCAIFIX";"303. TANKOVA DIVIZE"
"CUYIMYLVZV";"ML-20"
"CUYMUECWSZ";"3-50 pz"
"CVDCLMHJAA";"#FR 2e Corps d'Armée"
"CVEJUTWJEY";"II./PR-11"
"CVGUBZFAUS";"wz. 43/52"
"CVJXTSDRVX";"BS-3"
"CVKSNAOEVQ";"Geb.Jäger-Bat. 232"
"CVMXFLJZWO";"DOW. SAPERZY"
"CVNFVKACEI";"P4 ANF1 LEGION"
"CVNSHZPXDX";"BTR-70 KOMENDATURA"
"CVSQQAYTUD";"ILTIS"
"CVSRBVQTAS";"#DDR 5. Artillerie-Brig."
"CVUFVQTJJK";"A-109A [RKT]"
"CVYJPXMNJJ";"DSh. PLAMYA 30mm"
"CVYVYLYCVC";"M119"
"CVZUFGULPX";"12 Dywizja Zmechanizowana"
"CWAIGNVANX";"68mm"
"CWBCQJBMHY";"2A60"
"CWCBKHZYXJ";"NR-23 x3"
"CWDGYQVLLC";"Sniper units gain an extra level of Stealth, plus a +500% damage boost and Accuracy bonus when not moving. The unit must remain still for at least 10 seconds for this effect to trigger."
"CWFYFWPSMP";"TOW-2"
"CWHWNKWQNU";"2ste Smaldeel"
"CWLVKMNMRF";"SVO"
"CWMAEGWBOY";"LEOPARD 1A1A2"
"CWPSFLXNLC";"PAL BB 77 KAWEST"
"CWSHQEZXJG";"Airborne"
"CWTDSTPJKT";"Type 59-1"
"CWVVYQTJXU";"M6"
"CWYAPLUYLZ";"Sicherungs-Bat. 4301"
"CWYNGSKRIO";"#RFA  VBK 33"
"CWZPFGMHSE";"#SOV 360-y Tank. Polk"
"CXBPSPNWQT";"REZ. T-55U"
"CXCRBGXKQG";"NORTHAG"
"CXCYUDGLOZ";"T-64A Obr. 84"
"CXDFMXNOHN";"T-80U"
"CXDGFMYOBX";"I-HAWK"
"CXDSWGGXUF";"FH M1A2 (A2) 105mm"
"CXFUYRFZWP";"MILAN 1"
"CXGMAJPZYV";"BMP-1P (Fagot)"
"CXHCWYDAIT";"#SOV 27-ya Gv. MSD"
"CXHGUBAJDG";"2-MSR. 29"
"CXHHDPXXVR";"AAVP-7"
"CXHXCKLPOL";"#NL 102 Vagp"
"CXIVDNCGMA";"AERO-TOW-2"
"CXKPSEQNOD";"APILAS"
"CXLHCJRDZJ";"493rd Tac. Fighter Sq."
"CXNHGTNRHO";"2ND INF. DIV."
"CXNZJNJRUP";"12e Rgt. d'Artillerie"
"CXOLPZKDDB";"57-YA GV. STRELK. DIV."
"CXRQZNZYVC";"1 BE Corps"
"CXRROXCADH";"2-1054-y Art. Polk"
"CXSHJUGXCA";"#US  3rd Brigade"
"CXUXCRMRMZ";"3-9 pa"
"CXVXJCQQYU";"AB FIRE TEAM (AT-4)"
"CXXYUCXANU";"55-y otd. Tank. Bat."
"CYDYFRFBCN";"CENTURION Mk.3 HJV"
"CYERCEXXVA";"4-128-y Art. Polk"
"CYFZSMWESQ";"1-33 pa"
"CYKIEXSNOK";"M1 81mm"
"CYKMFTMZCM";"4de Linie"
"CYKNHSXMWP";"RAZVEDKA"
"CYLSBPRBSI";"M55 Maxson"
"CYNQQHTUAA";"Su-7BKL [HE]"
"CYPBCTKPVR";"DOW. PIECHOTA ZMECH."
"CYPMHYOIWA";"HM-3 COUGAR"
"CYUDIUOCPZ";"#SOV 48-ya MSD"
"CYVHEDTMNO";"30-ya Gv. MSD"
"CYWUOHDAHJ";"1 Luftlande"
"CYWVEYXFSH";"DESANT. FAGOT"
"CYWWNNMWWP";"140mm"
"CYXTQJGAAQ";"Escadre de Chasse 2"
"CYYBEACSLI";"M274 MULE I-TOW"
"CZAPYYTEFR";"3-29-y Gv. MSP"
"CZBZXSZLWO";"1-1st Attack Helo. Bat."
"CZMBGCUTSD";"127mm HEAT"
"CZMROXMMAN";"6e Dragons"
"CZNROQDCEY";"PZ.BEF. LEOPARD  2A1"
"CZOHUXQNCE";"KORPUS DESANTOWY"
"CZOVVLJBIA";"AML-90 RESERVE"
