"TOKEN";"REFTEXT"
"BQJCIIGIDK";"#DDR 1. Mot.-Schützen-Rgt."
"BQJQXPWHSZ";"주방위군 공병 지휘관"
"BQMNILJYYJ";"7 Brygada artylerii haubic"
"BQOTWELXQT";"2A36 Giatsint-B 152mm"
"BQPLRKXUXV";"M219 x2"
"BQRFNSFVNL";"WACHSCHÜTZEN (STOSS)"
"BQTTVTRPKI";"1 Luftland TEST"
"BQXKOGZJOB";"17e Brigade Blindée"
"BQYMRPEJCY";"T-72M1"
"BQYVCAJWQW";"1-36. DP"
"BRAUCUMIMB";"III./PR-14"
"BRECOXZJBB";"165mm"
"BRFWUEGMRN";"33rd Armoured Brigade"
"BRGVFIWEIT";"L4A4"
"BRGXCWBHWM";"BEUTE M151"
"BRIAIYLXZJ";"MFRW BM-21-1 [NPLM]"
"BRIMGLZFAN";"#NL 1 Lka"
"BRIRPZHSRX";"1-79-y Gv. Tank. Polk"
"BRIXYXQAIT";"JÄGER"
"BRKNTRMLOU";"57 Tkbat"
"BRLPOCJOET";"M108A2"
"BRMAVKUVAM";"ZiS-2"
"BRMDLHONKV";"#UK  20th Armoured Brigade"
"BRPJBSIWMD";"DSh. (Metis)"
"BRRYOMHXGN";"1-10th Special Forces Group"
"BRTDTTIRQX";"2-37 pa"
"BRUJGAAJMP";"회전식 기관포는 여러 개의 총열을 사용해 매우 짧은 시간에 대량의 탄을 발사할 수 있는 무기입니다. 구경, 작동 방식, 총열 수가 다양하며 개틀링 건 또는 미니건이라고도 불립니다.

이러한 고속사격 무기는 표적에 파괴적인 탄막을 퍼붓습니다. 회전식 기관포는 헬리콥터와 항공기에 흔히 장착되며, 지상·공중 표적 또는 대전차 임무에 사용할 수 있습니다."
"BRXFUPCHPW";"BERLIN CMD. OFFICIAL BATTLEGROUP"
"BRXLRGVNJB";"#NATO  NORTHAG"
"BRZIURMUHR";"M wz.37 82mm"
"BSAWNQBSVO";"Mk 84"
"BSCHVXJKJX";"#DDR 13. Mot.-Schützen-Rgt."
"BSEHYECWLL";"M256"
"BSHIYMRHLH";"2A20"
"BSJQUPPKET";"T-72M-E2"
"BSKBAZAHZA";"로켓"
"BSMXQSODPS";"D-10T2S"
"BSNLPYQGKY";"AMELI"
"BSWVAIMKUS";"MAG x2"
"BSXAGDQTQO";"Mi-2T"
"BTBNOQLWKM";"1-23-y Tank. Polk"
"BTBRQZPXQY";"2e Gidsen"
"BTEUXEWGGQ";"25 br"
"BTFXRUPCKU";"HARRIER GR.3 [CLU]"
"BTGCRAFYGD";"야전 보급소"
"BTGFRWPXNW";"27mm"
"BTHGTWFWRY";"27-YA GV. MOTOSTRELK. DIV."
"BTJPSARFMP";"FUCHS M40A1"
"BTMJHETUOU";"9. PANZERDIVISION"
"BTMQHWYRUB";"DESANT. SPETSRAZVEDKA"
"BTNQUBAFPU";"2-174-y Gv. MSP"
"BTODFACACR";"10th Engineer Bat."
"BTPRMRJEOC";"#CZ 4. Motostřelecký Pluk"
"BTRFSAENGT";"1-504th PIR"
"BTSTSSGEKN";"CANBERRA B(I).82 [HE]"
"BTTUSJCYJQ";"WASP 58"
"BTUAEVYFDL";"MORSKAYA PEKHOTA"
"BUAUVKNENZ";"11-y Razvedka Bat."
"BUCYBNIEML";"10 Dywizja Zmechanizowana"
"BUDEFKZPMQ";"2S12"
"BUDWSDGXXG";"PIECHOTA ZMECH."
"BUEVNPHETW";"POGRANVOISKA KGB"
"BUHNPWECSN";"L118 105mm"
"BUIJHLZNIN";"Res. Mot.-Schützenbat. 13"
"BULXVROMXO";"Sicherungs-Bat. 108"
"BUMNBOTIBN";"ØSTRE LANDKOM.  OFFICIAL BATTLEGROUP"
"BUOJKTWVBK";"Pionier-Bat. 740"
"BUQKATRXNN";"3RD ARMORED DIVISION"
"BUVHFWDFLI";"13 Painfbat"
"BUVHOMCBXW";"287-y Zen. Art. Polk"
"BUYTRAWJCH";"군사경찰"
"BUZUQOHZYL";"Raketenartillerielehr-Bat. 112"
"BVABHHGCXR";"48 Painfbat"
"BVDEAZQMMR";"2-138-y otd. Tank. Polk"
"BVGZQHARAE";"F-4E PHANTOM II [CLU]"
"BVMJTZRQND";"5. PANZERDIV. OFFICIAL BATTLEGROUP"
"BVOEXDKTPQ";"#SOV 210-y MSP"
"BVQQTSMKVD";"REZ. ZWIADOWCY"
"BVTIDKVIKG";"#SOV 10-ya Gv. Tank. Div."
"BVUTBLUIFJ";"VKK 442"
"BVVWZIIIHT";"Aufk.-Bataillon 1"
"BVWIURIPDV";"#SOV 9-ya Tank. Div."
"BVXUYKVFRN";"DHS Mi-24D"
"BVYPEUXRME";"II./PR-14"
"BVZUJZQPRM";"Forward HQ (2nd ArmDiv)"
"BWAKYABEBL";"공대지 로켓"
"BWAOCXQXOA";"2-944-y Gv. Art. Polk"
"BWCATBZYMJ";"PARA. MAG 7,62mm"
"BWCXIAFHNO";"PANSERINFANTERIFØRER"
"BWDLOLEUVL";"DESANT. PKM 7,62mm"
"BWDLXSNVGZ";"CN 90 F4"
"BWDSJWJXUP";"1-197-y Gv. Tank. Polk"
"BWEPKOFQKW";"Jäger-Bat. 631"
"BWJDJOJKAN";"Aufk.-Bataillon 10"
"BWMVTBRLWJ";"REZERVISTI"
"BWNFYSJGUN";"CF-188 [AA]"
"BWOSPRVTGE";"C.15 [AT]"
"BWRDKDQXET";"Mk 82"
"BWVDZIMIMQ";"UAV에는 ECM이 없지만 적의 사격으로 효과적으로 명중시키기 매우 어렵습니다. 또한 조종자가 지상에 안전하게 있기 때문에 UAV는 스트레스의 영향을 받지 않으며 자동으로 철수하지도 않습니다."
"BWYAAINWNB";"STRZAŁA-2M"
"BWZJSSSAFR";"2-23 pcz"
"BXDDAAOSPU";"DESANT. ZU-23-2"
"BXGTCBKSMP";"59 Tkbat"
"BXIVXTJSFH";"Kokon"
"BXKTALOAQP";"LEOPARD 1A5(BE)"
"BXLDJKXPSB";"Res. Mot.-Schützenbat. 33"
"BXRIWACKSF";"MIRAGE F1C-200"
"BXRXQEOWWO";"MIM-72G"
"BXUUWTLHZA";"HS 3-14 HA CH"
"BXVPWMVULZ";"Panzer-Bat. 63"
"BYCLQGEMWP";"C-3464 ABAS."
"BYDUTVAXXI";"Pz.Kan. 61"
"BYDZXPVCJK";"PATROUILLES"
"BYEJPUVTEN";"Type 56"
"BYGCWMBGRX";"833-y IAP"
"BYIDYPTVVX";"M/255 MILITÆRPOLITI"
"BYJJBERHPE";"HA.15"
"BYJZWRQEEO";"M72A3 LAW"
"BYMUWYYAHC";"MG/62"
"BYNRYFOWIU";"#SOV 100-y Tank. Polk"
"BYPYOYGIFJ";"#RFA  63. Heimatschutz-Brig."
"BYQIIEPKDR";" 3RD ARMORED DIVISION"
"BYRLCKHYZA";"DSh. KOM."
"BYSBJWYIKW";"MiG-27M [HE]"
"BYUMZLIEVS";"Esc. de Chasse 1/2 Cigognes"
"BYWHTUHHIT";"이 유닛은 군의 최정예 전력을 나타냅니다. 고도로 훈련된 전문 병력으로 장비가 우수하며 일반 병력보다 풍부한 전투 경험을 갖추고 있습니다."
"BYWPHLDPPY";"DELTA"
"BYXZRQBVSL";"Type 59-1"
"BYYMDTERDZ";"FALLSCHIRMJÄGER B1"
"BYZKEVTRRS";"Sprengbombe 200"
"BZFGOYLFQS";"#NL 101 Infanteriebrigade"
"BZKHDELOCK";"F-4F [HE2]"
"BZLFXSXAFE";"122mm"
"BZNAAEPHBT";"PzArtillerie-Bat. 125"
"BZPENPQYMB";"공수 코만도"
"BZPIHSWMOF";"COMMANDOS"
"BZRKWOSOYH";"AANF1 x2"
"BZSMGWUSTA";"SEP/VLK"
"BZSYBVHXYN";"Panzer-Bat. 61"
"BZTVLUEWCM";"RPO Rys x4"
"BZWHZEYGPD";"L7A3"
"BZWOHBZPPG";"1-18. TP"
"BZYPZCYIIU";"559-y APIB"
"BZYVIWSPLF";"PzGrenadier-Bat. 13"
"BZZGDKFYEH";"1-61 brop"
"Body_FFlag";"위장침투 유닛은 민간인 복장이나 심지어 적군 제복으로 위장하는 특수 군사 병력입니다. 침투 또는 특수작전에서 이러한 기만술을 사용하면 기습과 혼란을 일으킬 수 있지만, 위험성이 높고 전쟁법을 위반할 가능성도 있습니다."
"Bomb";"HE 폭탄"
"CACPFAMJCU";"240mm"
"CADXVCTOKR";"PARA. SPARTAN"
"CAGGAFIKVC";"3-12. MSP"
"CAHPLMPOBY";"Escadron Blindé"
"CAJUCIFHGO";"82nd AB. OFFICIAL BATTLEGROUP"
"CANCYTPFBM";"CMDT LEGION."
"CAPUQIFHNN";"BERLIET GBC 8KT"
"CAUNHZUXHK";"#SOV 295-y Gv. MSP"
"CAWOIOVAND";"M48A2GA2"
"CAZFQLPOMX";"Hovea m/49"
"CBAOXGYXCV";"GATLING"
"CBAZWMBOPC";"M249"
"CBBYUVOTJA";"NS-23"
"CBCLGJASPE";"JPK 90"
"CBEPFMBPNU";"1089-y otd. Zen.-Rak. Bat."
"CBEXPUYNKX";"1-37 pa"
"CBIBBJXPMH";"M1025 HUMVEE M2HB"
"CBITWWQBDH";"FAMAS"
"CBIVNPIPFV";"FALLSCHIRMJÄGER"
"CBKVZPPTZF";"2-119-y Otd. Tank. Polk"
"CBLWXXCVBA";"L44"
"CBNCXXUXGK";"#SOV  44-y Gv. Tank. Polk"
"CBUFCMRJVO";"PIONIER FÜH."
"CBYVMEVYWM";"SONDERWAGEN 4"
"CCCTKMMOEY";"JAGUAR [RKT2]"
"CCFEBELCQX";"DESANT. PPK FAGOT"
"CCIZFSJCSL";"M109A1"
"CCJHOHKXWZ";"Sicherungs-Bat. 48"
"CCMGSQMYXI";"Su-22M4K [AT2]"
"CCMHEMQRVL";"135mm"
"CCNBXIKRCW";"ESR-GVP"
"CCNDMWONKO";"GACA II/11"
"CCPBHITAXM";"HSS.804 x3"
"CCXTFHDPCW";"AR-70"
"CCYZVFZIEZ";"레이더"
"CDFQTJJCGI";"IV./Artillerie-Brigade 40"
"CDGVVFXPIS";"ASTROS II [CLU]"
"CDOEMFZSYO";"M35 보급"
"CDOZBHTGQI";"3-3. DP"
"CDUCNWKZOU";"기계화소총병"
"CDZGXQGWBC";"Kom./79-ya Gv. Tank. Div."
"CEDJUVPUMH";"Jäger-Rgt. 93"
"CEECUVLRUU";"MAV"
"CEGHUVHDBE";"1ste Bataljon Parachutisten"
"CEHDSAPLJN";"PATROUILLES PROV."
"CEHLEMHADD";"H D-30 122mm"
"CEKXUNXUHJ";"1-9. MSP"
"CEMRSGPRIA";"547th Engineer Bat."
"CEPYVCCORK";"Panzer-Bat. 243"
"CEQABIFDEY";"#RFA VBK 41"
"CEQKTMARIY";"SAS"
"CEQXYXPZPT";"Tarasnice T-21"
"CEUCOMDOCE";"III./MSR. 17"
"CEVARUUAHB";"GAZ-66"
"CEWXYGYIFS";"73 pułk czołgów"
"CEWZIEXABC";"2-283-y Gv. MSP"
"CEXCLKBVWO";"A wz. 1931/37/85 122mm"
"CFBSXCEFIR";"2-505th PIR"
"CFCGJNYLHZ";"1-Royal 22e Rgt."
"CFCJOBPSGP";"M38A1 VERK."
"CFFAXPSZGT";"Jäger-Bat. 843"
"CFFBAPKIXJ";"#DDR 34. Mot.-Schützen-Rgt."
"CFGDGILIWS";"SICHERUNGS"
"CFGRZAXEKZ";"HEIMAT-JÄGER"
"CFIORGPAAM";"72.5mm HEAT"
"CFKCAJDOLN";"AGS-17 30mm PLOMIEN"
"CFQLEPQNWQ";"#US  1st Brigade"
"CFSDLAFGUM";"#SOV 239-y Gv. Tank. Polk"
"CFTMXUHLSQ";"3-59 pz"
"CFVIWSMAFT";"2S23 NONA-SVK 120mm"
"CFWFKYPPKE";"Panzer-Bat. 33"
"CGAPCTQNFO";"MILAN 2"
"CGGGXVDQOW";"Feldjäger-Bat. 740"
"CGGLIDJGRD";"M-30 122mm"
"CGIFFEKCUY";"14 Afdva"
"CGIXNXPACN";"SAPERI KOM."
"CGJKPFGTOI";"#RFA  1. Panzerdivision"
"CGKHBPREDZ";"REZ. IS-2M"
"CGLTXUDSGK";"Panzer-Bat. 211"
"CGMJHRXKOU";"M693 F1"
"CGOIENWGDD";"AK-63F"
"CGQGYBNGUO";"1-MSR. 9"
"CGRBBHWZEZ";"Aufk.-Bataillon 11"
"CGTAWHRFYG";"PANZER 68"
"CGTPVSMERB";"2K12 KUB-M3"
"CGZGYWTWUC";"FFAR"
"CHBUYZYPSC";"6TH INFANTRY DIVISION (LIGHT)"
"CHCBSOJVCK";"51 Afdva"
"CHCTQLTFAV";"KPz. T-54AM"
"CHFNMQCTPE";"T-62MD"
"CHGYGNBRNG";"DESANT. SAPERI KOM."
"CHJMMGAZGL";"RESERVISTEN"
"CHKALGFITQ";"DESANT. USILENNIE"
"CHKNDEFHOZ";"ROVER PREVOTE"
"CHKSNFWOEZ";"BERLINER GRUPPIERUNG"
"CHLIPPPZKG";"22 Air Defence Rgt. RA"
"CHMPQYIPPU";"MB-240GD"
"CHMRJEPGFK";"PARA. AANF1 7,62mm"
"CHOSCNEZWP";"M-240 240mm [HE Cluster]"
"CHPOCHCCEK";"XM-477 SLAMMER"
"CHQTJLNQVD";"Mi-2URP SALAMANDRA"
"CHRNBOZXLK";"280mm"
"CHSBOQPHAG";"TRM-2000 TARASQUE LEGION"
"CHTYSQJGSZ";"PLRK KUB-M3"
"CHUGSTYGOZ";"AGM-45B Shrike"
"CHVJQTAYDS";"11E DIVISION PARACHUTISTE"
"CHVZJZGUDQ";"2S4 TYULPAN"
"CHXEQYJRNV";"#CZ 332. KDBr"
"CHXNQHZWOL";"Panzer-Bat. 294"
"CIBEACLEIW";"MARDER 1A3"
"CICSKOHCZU";"BGL-400"
"CIDSPLGZML";"3-17-y Gv. Tank. Polk"
"CIEPODBNHP";"CAV. TROOPERS LDR."
"CIGKTUYCZT";"MOR. SAPERI (RPO)"
"CIKSWOWQRH";"LEOPARD 2A3"
"CILPNVCGNJ";"ZMOT. ZWIAD"
"CIOCMWMBJA";"DOW. DESANT. KOMANDOSI"
"CIPIGVTPBP";"PTS-M ZAOP."
"CIQIGHVTOQ";"공중기동 공병 선도병"
"CISOZFOUBO";"4TH ARM. DIV. OFFICIAL BATTLEGROUP"
"CITCFSIPOU";"HK21"
"CIUMFWNSUQ";"R-33"
"CJDNWWFSZQ";"Hydra MK40"
"CJFTSAWOKR";"FAL"
"CJGCRTDXKG";"VKK 324"
"CJJHTCQBXK";"PzArtillerie-Bat. 15"
"CJKRQXNDMD";"MARSOUINS ECLAIREURS"
"CJOICEPDNA";"구르카 소총병"
"CJOIEGNKDR";"MAG"
"CJSNDIJSMM";"OT-62A"
"CJYCWMEAEA";"L23A1"
"CJYKVHYVXF";"BRF-1000"
"CKCDDQSLFM";"VKK 413"
"CKDRXWNFUO";"35TH INFANTRY DIVISION (MECH.)"
"CKEJBOPNPO";"M110A2G"
"CKETXTUSYC";"박격포"
"CKGSBFWDZL";"FLAK ZU-23-2 23mm"
"CKNLVPUQNZ";"REZ. T-10M"
"CKPBPAZFEH";"MAG 7,62mm"
"CKPZGCMLYI";"CH-135"
"CKQPAPSLYD";"LUCHS A1"
"CKSNLMFGUL";"2-221-y otd. Tank. Polk"
"CKTQPATQLX";"제17공수군단 본부"
"CKUFXVFYJJ";"DSh. MOT. RAZVEDKA"
"CKXXBXMNXT";"M1025 HUMVEE M2HB"
"CKYVSBETXA";"42 PAINFBAT"
"CKYXOWNHUA";"Teruel-2"
"CKZCDXRBEC";"PEGASO 3055 ABAS."
"CLABVOCPQS";"JG-2"
"CLBSQAABHG";"357-Y OCHAP"
"CLCDIQBCOY";"3-9 pz"
"CLFOCJLIHB";"6TH INFANTRY DIVISION (LIGHT)"
"CLKCYDQYYF";"K-1 CHETAK"
"CLKXZNOGJV";"Mk 84"
"CLMDGSOVRR";"FV721 FOX"
"CLNRPYBUAI";"MÉLYSÉGI FELDERITÕ"
"CLNZGQFCOU";"N.G. M2 BRADLEY IFV"
"CLPWWKCZRB";"M115 203mm"
"CLQVCRJXXO";"RECONOCIMIENTO"
"CLRVGOWCLQ";"CHINOOK HC.1 보급"
"CLSRRHXAEH";"3-3rd Field Artillery Rgt."
"CLVEVNGKJP";"Pionier-Bat. 7"
"CLVPWDMTZT";"MPR M/67"
"CLWOPTEBNE";"Type 56"
"CLXMBITBAY";"20. Stíhací Bomb. pluk"
"CLXVLKDDVT";"I-TOW"
"CLYLJXPBFA";"PHANTOM F.3 [AA]"
"CL_DEFVAL";"-"
"CMAUDRKJSW";"M198 155mm"
"CMDXIIGLNR";"Kh-29D"
"CMEODGSPXG";"19. MOTOSTRELECKE DIVIZE"
"CMFLVHNVRL";"RANGERS"
"CMITPBUQTN";"Grom"
"CMJGSNBUKT";"CAV. TROOPERS (DRAGON)"
"CMQOBJISNO";"ILTIS M2HB"
"CMRYTCZCZZ";"4-8th Arm. Cavalry Sq."
"CMSAOFUBKF";"2S1M MORSKI GOŹDZIK"
"CMSIADPTBF";"83 prplot"
"CMTIBXQFDZ";"M-46"
"CMUYESJGTE";"BL.755"
"CNBRRMKEOY";"무반동포"
"CNEQNNINQP";"#NL 51 Pantserbrigade"
"CNETMNSUDP";"30e Chasseurs"
"CNGVHWPPRV";"T-64B1V"
"CNHLRECLZC";"2-1-y Gv. Tank. Polk"
"CNLQQRQQHY";"1069-y Zen. Art. Polk"
"CNOMLIOMPK";"VKK 344"
"CNPKJJSYZU";"6 pułk zmech."
"CNVYNBMUKT";"Jäger-Bat. 37"
"CNVYTUGLCN";"N.G. M60 7,62mm"
"CNXMCXMEAO";"KOMEND. USILENNAYA"
"CNXSPFJQJU";"2A29"
"CNYIDREOLE";"M113 LML"
"CNZDARUMNL";"21 Engineer Rgt. RE"
"CNZJHGJZIX";"GeWa-4"
"COAHQBLIIN";"4-87-y Art. Polk"
"COBHYHAZNB";"145-Y OTD. TANK. POLK"
"COBTUEBJOK";"중부집단군"
"COCTCGEKVB";"GENIE PARACHUTISTE"
"COCUIJLWPM";"2. MOTOSTRELECKA DIVIZE"
"CODMEOMHDV";"DIVMOB"
"COEFLTISTE";"UZP-72"
"COERASTWXW";"WD-43"
"COFZKIOBLM";"91st Tac. Fighter Sq."
"COIDWSSUKB";"1-67-y Gv. Tank. Polk"
"COMXELQIDT";"A109BA HTPT."
"COULHYOQKT";"저격수"
"COVAGXACGN";"#FR 14e Div. Légère Blindée "
"COYSYRQGZJ";"SNAR-10"
"COZBYIDXCF";"DOW. NIEB. BERETY SAPERZY"
"CPFZEPTLPJ";"RBK-500"
"CPGMFLKQMN";"UH-1N DAS SCOUT"
"CPJLEJMNSC";"3e Cuirassiers"
"CPJLNEIEYW";"S-61A"
"CPPZATABGU";"#RFA Flugabwehr-Kdo. 1"
"CPRBESCKOI";"SAW FALO"
"CPRBQAODRU";"BMAN"
"CPRTHEUFUC";"SG-43"
"CPSQIYZAFZ";"C3"
"CPTBJPPZNN";"KRAKA M40A1"
"CPWIMTAFLD";"저격수"
"CPXODVMHZX";"JÄGER FÜH."
"CPYQOJKQKO";"22nd Tac. Fighter Sq."
"CQAFHWUHME";"D-56T"
"CQANHOBQYF";"3-1st Field Artillery Rgt."
"CQASETUQFB";"GUNNERS"
"CQBZNPQTFI";"35TH INFANTRY DIVISION (MECH.)"
"CQDFSINJOM";"1-MSR. 28"
"CQDTZUGAHD";"439TFS"
"CQFSZHADIL";"V,/The Light Infantry"
"CQLCIGLHSA";"BMR-PP VCZ"
"CQOSEGKPBX";"MiG-21SMT [AA]"
"CQQDJZBFJC";"UNIMOG U1350L PARA."
"CQRQSBWFJV";"JÆGERE"
"CQVJPYKITS";"#SOV 60-y MSP"
"CQYCULPSLZ";"PULEMETCHIKI"
"CRDOBBHPGY";"2-217. PTP"
"CREZDFEHXA";"M201 PC"
"CRITIC1";"탄약 폭발"
"CRITIC10";"궤도 파손"
"CRITIC103";"엔진 화재"
"CRITIC104";"연료탱크 화재"
"CRITIC106";"조종사 부상"
"CRITIC107";"사격통제컴퓨터 고장"
"CRITIC109";"G-LOC"
"CRITIC111";"엔진 정지"
"CRITIC112";"조종사 패닉"
"CRITIC114";"HUD 고장"
"CRITIC115";"유압유 화재"
"CRITIC116";"공기흡입구 손상"
"CRITIC117";"엔진 과열"
"CRITIC121";"주익 손상"
"CRITIC122";"컴프레서 스톨"
"CRITIC123";"터빈 엔진 고장"
"CRITIC124";"연료탱크 누유"
"CRITIC125";"보조익 손상"
"CRITIC126";"제트 엔진 이물질 흡입"
"CRITIC127";"꼬리날개 손상"
"CRITIC128";"방향타 손상"
"CRITIC129";"승강타 손상"
"CRITIC13";"포탑 고착"
"CRITIC130";"꼬리로터 손상"
"CRITIC131";"주로터 손상"
"CRITIC132";"터빈 화재"
"CRITIC133";"무장 체계 고장"
"CRITIC134";"승무원 부상"
"CRITIC2";"연료 폭발"
"CRITIC20";"엔진 화재"
"CRITIC21";"파편 비산"
"CRITIC23";"승무원 패닉"
"CRITIC3";"차체 파손"
"CRITIC5";"승무원 탈출!"
"CRITIC6";"변속기 손상"
"CRITIC8";"엔진 손상"
"CRITIC9";"엔진 파괴"
"CRJLZQHQRZ";"TOW 2"
"CRPNGZSTQE";"1-65. MSP"
"CRPTVFNSSI";"LEGION. TIREUR D'ELITE"
"CRRLUNWTUB";"ALPHA JET A [HE]"
"CRUMETCIRV";"2-JaboG 33"
"CRUYREPWFR";"76-YA GV VOZDUSHNO-DESANTNAYA DIVIZIYA"
"CRWNHVFKIN";"AMX-10 PC"
"CRXWHXDPIU";"42e Infanterie"
"CRYATYEDAJ";"42 Painfbat"
"CRYXRQVTBJ";"대전차유도미사일(ATGM)은 장갑차량을 파괴하도록 설계된 무기입니다. 소규모 팀이 운용하는 공용화기부터 차량 탑재형, 헬리콥터나 근접항공지원기에 장착되는 장거리 고성능 체계까지 종류가 다양합니다. 구세대 미사일은 운용자가 표적까지 지속적으로 유도해야 하지만, 최신형은 표적을 자동으로 추적합니다.

ATGM은 시야선이 유지되는 한 모든 종류의 차량을 상대로 매우 효과적입니다."
"CSDDTKXJEM";"지휘분대"
"CSDQNPGNLB";"N.G. I-TOW"
"CSFEKQZPYO";"MAN Z311 Mi.50"
"CSGVOVRHGE";"24e Chasseurs"
"CSILCDKFNB";"PARUSNIKI"
"CSJFZOCUOL";"LANDWEHR FÜH."
"CSLMEUDQTA";"2K12 KUB-M3"
"CSMLIEINKN";"MiG-23BN [AT]"
"CSOFVJJNXE";"UNIMOG S404"
"CSQXXUOORM";"FAL Scope "
"CSSPJURFHB";"Artillerie-Bat. 525"
"CSUKPTRVAR";"지휘관 유닛은 주변의 모든 유닛에 숙련도 +1단계를 부여합니다. 지휘 유닛으로 분류되므로 지휘 구역도 점령할 수 있습니다. "
"CSXZBJSTEY";"AH-1F HOG"
"CSXZJNPETD";"3-11. TP"
"CSZRAKUAIB";"OBÚS 155/23 M114"
"CTCWQYWNPH";"REZ. B-4M 203mm"
"CTDCNWACSW";"MiG-23BN [AT]"
"CTEEZLFDWA";"CH-135 [RKT]"
"CTIZOVRJLS";"Tarasnice T-21"
"CTNHLJMNMI";"M38A1 TOW"
"CTNKCIBQGF";"M106A1"
"CTOUSJOBMX";"R-24MR"
"CTQTJVIQEL";"M60E3"
"CTRNNJLBIQ";"M60"
"CTTEGAZBQP";"3-49 pz"
"CTTMXGGFKO";"DESANT. D-30 122mm"
"CTWTDRZHFN";"Type 56"
"CTXUECWKGU";"Jäger-Rgt. 82"
"CTYMXUOZSO";"Sicherungs-Bat. 118"
"CTYZQMENLP";"66-y Gv. Zen. Art. Polk"
"CUAIDGCGUQ";"BK90/L40"
"CUBCPEXHQI";"Geb.Jäger-Bat. 234"
"CUBUGLAUBX";"#UK RAF Bruggen"
"CUCGBGHAQY";"F-4F [RKT2]"
"CUDBYLTQFW";"STRZAŁA-2M"
"CUEWTCIFNK";"10. MOT.-SCHÜTZEN-DIVISION"
"CUNHLUUGLM";"LSV MILAN"
"CUPVXZXXOC";"2-PR-21"
"CUTTLKTPYT";"GeWa-8"
"CUVYCAIFIX";"303. TANKOVA DIVIZE"
"CUYIMYLVZV";"ML-20"
"CUYMUECWSZ";"3-50 pz"
"CVDCLMHJAA";"#FR 2e Corps d'Armée"
"CVEJUTWJEY";"II./PR-11"
"CVGUBZFAUS";"wz. 43/52"
"CVJXTSDRVX";"BS-3"
"CVKSNAOEVQ";"Geb.Jäger-Bat. 232"
"CVMXFLJZWO";"DOW. SAPERZY"
"CVNFVKACEI";"P4 ANF1 LEGION"
"CVNSHZPXDX";"BTR-70 KOMENDATURA"
"CVSQQAYTUD";"ILTIS"
"CVSRBVQTAS";"#DDR 5. Artillerie-Brig."
"CVUFVQTJJK";"A-109A [RKT]"
"CVYJPXMNJJ";"DSh. PLAMYA 30mm"
"CVYVYLYCVC";"M119"
"CVZUFGULPX";"12 Dywizja Zmechanizowana"
"CWAIGNVANX";"68mm"
"CWBCQJBMHY";"2A60"
"CWCBKHZYXJ";"NR-23 x3"
"CWDGYQVLLC";"저격수 유닛은 이동하지 않을 때 은밀성이 1단계 추가로 증가하고, 피해량이 +500% 증가하며 명중률 보너스를 받습니다. 이 효과가 발동하려면 최소 10초 동안 움직이지 않아야 합니다."
"CWFYFWPSMP";"TOW-2"
"CWHWNKWQNU";"2ste Smaldeel"
"CWLVKMNMRF";"SVO"
"CWMAEGWBOY";"LEOPARD 1A1A2"
"CWPSFLXNLC";"PAL BB 77 KAWEST"
"CWSHQEZXJG";"공수"
"CWTDSTPJKT";"Type 59-1"
"CWVVYQTJXU";"M6"
"CWYAPLUYLZ";"Sicherungs-Bat. 4301"
"CWYNGSKRIO";"#RFA  VBK 33"
"CWZPFGMHSE";"#SOV 360-y Tank. Polk"
"CXBPSPNWQT";"REZ. T-55U"
"CXCRBGXKQG";"NORTHAG"
"CXCYUDGLOZ";"T-64A Obr. 84"
"CXDFMXNOHN";"T-80U"
"CXDGFMYOBX";"I-HAWK"
"CXDSWGGXUF";"FH M1A2 (A2) 105mm"
"CXFUYRFZWP";"MILAN 1"
"CXGMAJPZYV";"BMP-1P (Fagot)"
"CXHCWYDAIT";"#SOV 27-ya Gv. MSD"
"CXHGUBAJDG";"2-MSR. 29"
"CXHHDPXXVR";"AAVP-7"
"CXHXCKLPOL";"#NL 102 Vagp"
"CXIVDNCGMA";"AERO-TOW-2"
"CXKPSEQNOD";"APILAS"
"CXLHCJRDZJ";"493rd Tac. Fighter Sq."
"CXNHGTNRHO";"2ND INF. DIV."
"CXNZJNJRUP";"12e Rgt. d'Artillerie"
"CXOLPZKDDB";"57-YA GV. STRELK. DIV."
"CXRQZNZYVC";"1 BE Corps"
"CXRROXCADH";"2-1054-y Art. Polk"
"CXSHJUGXCA";"#US  3rd Brigade"
"CXUXCRMRMZ";"3-9 pa"
"CXVXJCQQYU";"공수 화력조 (AT-4)"
"CXXYUCXANU";"55-y otd. Tank. Bat."
"CYDYFRFBCN";"CENTURION Mk.3 HJV"
"CYERCEXXVA";"4-128-y Art. Polk"
"CYFZSMWESQ";"1-33 pa"
"CYKIEXSNOK";"M1 81mm"
"CYKMFTMZCM";"4de Linie"
"CYKNHSXMWP";"RAZVEDKA"
"CYLSBPRBSI";"M55 Maxson"
"CYNQQHTUAA";"Su-7BKL [HE]"
"CYPBCTKPVR";"DOW. PIECHOTA ZMECH."
"CYPMHYOIWA";"HM-3 COUGAR"
"CYUDIUOCPZ";"#SOV 48-ya MSD"
"CYVHEDTMNO";"30-ya Gv. MSD"
"CYWUOHDAHJ";"1 Luftlande"
"CYWVEYXFSH";"DESANT. FAGOT"
"CYWWNNMWWP";"140mm"
"CYXTQJGAAQ";"Escadre de Chasse 2"
"CYYBEACSLI";"M274 MULE I-TOW"
"CZAPYYTEFR";"3-29-y Gv. MSP"
